"","krok","proc_chorych"
"1",0,0.04296875
"2",1,0.068359375
"3",2,0.08984375
"4",3,0.111328125
"5",4,0.115234375
"6",5,0.12890625
"7",6,0.1552734375
"8",7,0.17578125
"9",8,0.197265625
"10",9,0.212890625
"11",10,0.2255859375
"12",11,0.23046875
"13",12,0.2265625
"14",13,0.2294921875
"15",14,0.2353515625
"16",15,0.240234375
"17",16,0.2568359375
"18",17,0.2490234375
"19",18,0.25
"20",19,0.2646484375
"21",20,0.28125
"22",21,0.3125
"23",22,0.326171875
"24",23,0.3330078125
"25",24,0.3203125
"26",25,0.33984375
"27",26,0.34765625
"28",27,0.330078125
"29",28,0.349609375
"30",29,0.35546875
"31",30,0.3681640625
"32",31,0.3564453125
"33",32,0.349609375
"34",33,0.3330078125
"35",34,0.33984375
"36",35,0.3388671875
"37",36,0.33203125
"38",37,0.3369140625
"39",38,0.359375
"40",39,0.357421875
"41",40,0.33984375
"42",41,0.3359375
"43",42,0.345703125
"44",43,0.3466796875
"45",44,0.353515625
"46",45,0.341796875
"47",46,0.3427734375
"48",47,0.34375
"49",48,0.353515625
"50",49,0.349609375
"51",50,0.349609375
"52",51,0.3359375
"53",52,0.3466796875
"54",53,0.3310546875
"55",54,0.33203125
"56",55,0.3515625
"57",56,0.33984375
"58",57,0.3486328125
"59",58,0.34375
"60",59,0.3427734375
"61",60,0.3388671875
"62",61,0.33984375
"63",62,0.3564453125
"64",63,0.3349609375
"65",64,0.34765625
"66",65,0.3203125
"67",66,0.3173828125
"68",67,0.3359375
"69",68,0.3291015625
"70",69,0.33984375
"71",70,0.341796875
"72",71,0.314453125
"73",72,0.314453125
"74",73,0.310546875
"75",74,0.314453125
"76",75,0.3251953125
"77",76,0.314453125
"78",77,0.3154296875
"79",78,0.322265625
"80",79,0.3349609375
"81",80,0.3291015625
"82",81,0.3271484375
"83",82,0.326171875
"84",83,0.3466796875
"85",84,0.3603515625
"86",85,0.3349609375
"87",86,0.3310546875
"88",87,0.3388671875
"89",88,0.3408203125
"90",89,0.330078125
"91",90,0.333984375
"92",91,0.3330078125
"93",92,0.32421875
"94",93,0.3310546875
"95",94,0.3349609375
"96",95,0.3369140625
"97",96,0.3369140625
"98",97,0.341796875
"99",98,0.349609375
"100",99,0.328125
"101",100,0.330078125
