"","krok","proc_chorych"
"1",0,0.0517578125
"2",1,0.1328125
"3",2,0.2353515625
"4",3,0.3486328125
"5",4,0.4462890625
"6",5,0.529296875
"7",6,0.5927734375
"8",7,0.6298828125
"9",8,0.6533203125
"10",9,0.666015625
"11",10,0.689453125
"12",11,0.7041015625
"13",12,0.701171875
"14",13,0.7119140625
"15",14,0.72265625
"16",15,0.69921875
"17",16,0.705078125
"18",17,0.7197265625
"19",18,0.724609375
"20",19,0.7021484375
"21",20,0.7138671875
"22",21,0.697265625
"23",22,0.703125
"24",23,0.720703125
"25",24,0.7099609375
"26",25,0.703125
"27",26,0.6953125
"28",27,0.6923828125
"29",28,0.6943359375
"30",29,0.7080078125
"31",30,0.6923828125
"32",31,0.70703125
"33",32,0.701171875
"34",33,0.7265625
"35",34,0.7333984375
"36",35,0.720703125
"37",36,0.703125
"38",37,0.7099609375
"39",38,0.6796875
"40",39,0.6904296875
"41",40,0.69921875
"42",41,0.7119140625
"43",42,0.6982421875
"44",43,0.708984375
"45",44,0.7216796875
"46",45,0.6845703125
"47",46,0.708984375
"48",47,0.7158203125
"49",48,0.6943359375
"50",49,0.712890625
"51",50,0.7177734375
"52",51,0.70703125
"53",52,0.703125
"54",53,0.703125
"55",54,0.7099609375
"56",55,0.6865234375
"57",56,0.705078125
"58",57,0.7197265625
"59",58,0.7041015625
"60",59,0.712890625
"61",60,0.7216796875
"62",61,0.7216796875
"63",62,0.71875
"64",63,0.7353515625
"65",64,0.7314453125
"66",65,0.708984375
"67",66,0.703125
"68",67,0.6826171875
"69",68,0.689453125
"70",69,0.6806640625
"71",70,0.7001953125
"72",71,0.703125
"73",72,0.697265625
"74",73,0.68359375
"75",74,0.703125
"76",75,0.68359375
"77",76,0.7060546875
"78",77,0.70703125
"79",78,0.7021484375
"80",79,0.6689453125
"81",80,0.6806640625
"82",81,0.72265625
"83",82,0.6962890625
"84",83,0.7177734375
"85",84,0.701171875
"86",85,0.7119140625
"87",86,0.689453125
"88",87,0.69921875
"89",88,0.6806640625
"90",89,0.689453125
"91",90,0.724609375
"92",91,0.712890625
"93",92,0.7080078125
"94",93,0.736328125
"95",94,0.6982421875
"96",95,0.7109375
"97",96,0.6748046875
"98",97,0.685546875
"99",98,0.70703125
"100",99,0.72265625
"101",100,0.7099609375
