"","krok","proc_chorych"
"1",0,0.05078125
"2",1,0.060546875
"3",2,0.0771484375
"4",3,0.0859375
"5",4,0.0927734375
"6",5,0.10546875
"7",6,0.1103515625
"8",7,0.0966796875
"9",8,0.1025390625
"10",9,0.095703125
"11",10,0.0927734375
"12",11,0.0927734375
"13",12,0.087890625
"14",13,0.087890625
"15",14,0.1025390625
"16",15,0.103515625
"17",16,0.1005859375
"18",17,0.107421875
"19",18,0.1083984375
"20",19,0.1181640625
"21",20,0.12109375
"22",21,0.1337890625
"23",22,0.12109375
"24",23,0.1181640625
"25",24,0.1142578125
"26",25,0.119140625
"27",26,0.12109375
"28",27,0.1298828125
"29",28,0.1376953125
"30",29,0.1328125
"31",30,0.1416015625
"32",31,0.138671875
"33",32,0.13671875
"34",33,0.140625
"35",34,0.142578125
"36",35,0.1396484375
"37",36,0.1455078125
"38",37,0.138671875
"39",38,0.146484375
"40",39,0.14453125
"41",40,0.14453125
"42",41,0.1376953125
"43",42,0.1259765625
"44",43,0.1240234375
"45",44,0.1259765625
"46",45,0.1181640625
"47",46,0.1171875
"48",47,0.1201171875
"49",48,0.1220703125
"50",49,0.12890625
"51",50,0.1337890625
"52",51,0.13671875
"53",52,0.1259765625
"54",53,0.12890625
"55",54,0.1240234375
"56",55,0.1318359375
"57",56,0.1376953125
"58",57,0.1357421875
"59",58,0.1357421875
"60",59,0.1318359375
"61",60,0.1357421875
"62",61,0.1337890625
"63",62,0.138671875
"64",63,0.142578125
"65",64,0.138671875
"66",65,0.1337890625
"67",66,0.1513671875
"68",67,0.142578125
"69",68,0.138671875
"70",69,0.1259765625
"71",70,0.13671875
"72",71,0.1279296875
"73",72,0.125
"74",73,0.130859375
"75",74,0.1376953125
"76",75,0.130859375
"77",76,0.1328125
"78",77,0.1318359375
"79",78,0.134765625
"80",79,0.1396484375
"81",80,0.134765625
"82",81,0.1357421875
"83",82,0.1337890625
"84",83,0.1328125
"85",84,0.1298828125
"86",85,0.1416015625
"87",86,0.134765625
"88",87,0.1220703125
"89",88,0.126953125
"90",89,0.1357421875
"91",90,0.138671875
"92",91,0.130859375
"93",92,0.13671875
"94",93,0.1337890625
"95",94,0.1357421875
"96",95,0.1259765625
"97",96,0.130859375
"98",97,0.1416015625
"99",98,0.1416015625
"100",99,0.12890625
"101",100,0.1240234375
