"","krok","proc_chorych"
"1",0,0.05
"2",1,0.746
"3",2,0.835
"4",3,0.85
"5",4,0.873
"6",5,0.873
"7",6,0.895
"8",7,0.88
"9",8,0.877
"10",9,0.89
"11",10,0.875
"12",11,0.898
"13",12,0.894
"14",13,0.883
"15",14,0.885
"16",15,0.856
"17",16,0.861
"18",17,0.879
"19",18,0.879
"20",19,0.89
"21",20,0.882
"22",21,0.875
"23",22,0.898
"24",23,0.873
"25",24,0.871
"26",25,0.87
"27",26,0.862
"28",27,0.885
"29",28,0.871
"30",29,0.89
"31",30,0.879
"32",31,0.88
"33",32,0.867
"34",33,0.869
"35",34,0.874
"36",35,0.875
"37",36,0.875
"38",37,0.867
"39",38,0.859
"40",39,0.876
"41",40,0.879
"42",41,0.879
"43",42,0.882
"44",43,0.887
"45",44,0.888
"46",45,0.872
"47",46,0.879
"48",47,0.889
"49",48,0.9
"50",49,0.865
"51",50,0.861
"52",51,0.88
"53",52,0.889
"54",53,0.884
"55",54,0.873
"56",55,0.883
"57",56,0.89
"58",57,0.882
"59",58,0.894
"60",59,0.914
"61",60,0.882
"62",61,0.856
"63",62,0.873
"64",63,0.875
"65",64,0.872
"66",65,0.875
"67",66,0.896
"68",67,0.875
"69",68,0.879
"70",69,0.878
"71",70,0.89
"72",71,0.864
"73",72,0.875
"74",73,0.879
"75",74,0.857
"76",75,0.873
"77",76,0.874
"78",77,0.874
"79",78,0.878
"80",79,0.88
"81",80,0.89
"82",81,0.866
"83",82,0.876
"84",83,0.881
"85",84,0.892
"86",85,0.881
"87",86,0.847
"88",87,0.884
"89",88,0.876
"90",89,0.875
"91",90,0.875
"92",91,0.848
"93",92,0.888
"94",93,0.898
"95",94,0.885
"96",95,0.881
"97",96,0.888
"98",97,0.874
"99",98,0.88
"100",99,0.884
"101",100,0.887
