"","krok","proc_chorych"
"1",0,0.1
"2",1,0.29
"3",2,0.56
"4",3,0.79
"5",4,0.89
"6",5,0.83
"7",6,0.87
"8",7,0.82
"9",8,0.9
"10",9,0.79
"11",10,0.81
"12",11,0.92
"13",12,0.9
"14",13,0.91
"15",14,0.92
"16",15,0.94
"17",16,0.94
"18",17,0.92
"19",18,0.9
"20",19,0.87
"21",20,0.88
"22",21,0.89
"23",22,0.92
"24",23,0.91
"25",24,0.87
"26",25,0.87
"27",26,0.9
"28",27,0.88
"29",28,0.89
"30",29,0.87
"31",30,0.88
"32",31,0.85
"33",32,0.9
"34",33,0.87
"35",34,0.91
"36",35,0.85
"37",36,0.87
"38",37,0.87
"39",38,0.86
"40",39,0.84
"41",40,0.86
"42",41,0.92
"43",42,0.89
"44",43,0.82
"45",44,0.85
"46",45,0.84
"47",46,0.86
"48",47,0.89
"49",48,0.9
"50",49,0.85
"51",50,0.85
"52",51,0.89
"53",52,0.88
"54",53,0.83
"55",54,0.91
"56",55,0.9
"57",56,0.85
"58",57,0.88
"59",58,0.9
"60",59,0.87
"61",60,0.89
"62",61,0.84
"63",62,0.83
"64",63,0.85
"65",64,0.82
"66",65,0.9
"67",66,0.85
"68",67,0.89
"69",68,0.9
"70",69,0.91
"71",70,0.88
"72",71,0.87
"73",72,0.89
"74",73,0.89
"75",74,0.89
"76",75,0.9
"77",76,0.83
"78",77,0.87
"79",78,0.9
"80",79,0.86
"81",80,0.86
"82",81,0.84
"83",82,0.85
"84",83,0.86
"85",84,0.9
"86",85,0.89
"87",86,0.88
"88",87,0.88
"89",88,0.93
"90",89,0.85
"91",90,0.85
"92",91,0.85
"93",92,0.86
"94",93,0.85
"95",94,0.87
"96",95,0.89
"97",96,0.84
"98",97,0.85
"99",98,0.9
"100",99,0.9
"101",100,0.89
