"","krok","proc_chorych"
"1",0,0.047
"2",1,0.059
"3",2,0.045
"4",3,0.048
"5",4,0.048
"6",5,0.064
"7",6,0.062
"8",7,0.067
"9",8,0.071
"10",9,0.064
"11",10,0.058
"12",11,0.057
"13",12,0.065
"14",13,0.072
"15",14,0.056
"16",15,0.061
"17",16,0.055
"18",17,0.06
"19",18,0.07
"20",19,0.056
"21",20,0.062
"22",21,0.06
"23",22,0.065
"24",23,0.072
"25",24,0.077
"26",25,0.068
"27",26,0.064
"28",27,0.064
"29",28,0.058
"30",29,0.065
"31",30,0.059
"32",31,0.078
"33",32,0.068
"34",33,0.062
"35",34,0.058
"36",35,0.057
"37",36,0.064
"38",37,0.059
"39",38,0.058
"40",39,0.06
"41",40,0.059
"42",41,0.065
"43",42,0.058
"44",43,0.062
"45",44,0.075
"46",45,0.062
"47",46,0.047
"48",47,0.06
"49",48,0.059
"50",49,0.072
"51",50,0.069
"52",51,0.071
"53",52,0.082
"54",53,0.068
"55",54,0.073
"56",55,0.083
"57",56,0.066
"58",57,0.079
"59",58,0.067
"60",59,0.055
"61",60,0.061
"62",61,0.06
"63",62,0.07
"64",63,0.064
"65",64,0.059
"66",65,0.069
"67",66,0.067
"68",67,0.053
"69",68,0.051
"70",69,0.05
"71",70,0.05
"72",71,0.059
"73",72,0.067
"74",73,0.069
"75",74,0.06
"76",75,0.074
"77",76,0.071
"78",77,0.074
"79",78,0.078
"80",79,0.072
"81",80,0.061
"82",81,0.052
"83",82,0.073
"84",83,0.068
"85",84,0.062
"86",85,0.059
"87",86,0.061
"88",87,0.06
"89",88,0.054
"90",89,0.065
"91",90,0.063
"92",91,0.067
"93",92,0.059
"94",93,0.062
"95",94,0.062
"96",95,0.066
"97",96,0.069
"98",97,0.059
"99",98,0.056
"100",99,0.05
"101",100,0.058
