"","krok","proc_chorych"
"1",0,0.0505
"2",1,0.0636
"3",2,0.0796
"4",3,0.0943
"5",4,0.1067
"6",5,0.1247
"7",6,0.1424
"8",7,0.165
"9",8,0.1888
"10",9,0.207
"11",10,0.2205
"12",11,0.2356
"13",12,0.2534
"14",13,0.2698
"15",14,0.2839
"16",15,0.2974
"17",16,0.3082
"18",17,0.321
"19",18,0.3305
"20",19,0.3352
"21",20,0.348
"22",21,0.3541
"23",22,0.3658
"24",23,0.3766
"25",24,0.3858
"26",25,0.3969
"27",26,0.4025
"28",27,0.4078
"29",28,0.4166
"30",29,0.4231
"31",30,0.4265
"32",31,0.425
"33",32,0.4306
"34",33,0.437
"35",34,0.4309
"36",35,0.4354
"37",36,0.4356
"38",37,0.4391
"39",38,0.4442
"40",39,0.4505
"41",40,0.4551
"42",41,0.4611
"43",42,0.4626
"44",43,0.4658
"45",44,0.4733
"46",45,0.4724
"47",46,0.4711
"48",47,0.4723
"49",48,0.4756
"50",49,0.481
"51",50,0.4793
"52",51,0.4747
"53",52,0.4777
"54",53,0.483
"55",54,0.4858
"56",55,0.4822
"57",56,0.4842
"58",57,0.4825
"59",58,0.4796
"60",59,0.4832
"61",60,0.4818
"62",61,0.4866
"63",62,0.488
"64",63,0.4873
"65",64,0.4915
"66",65,0.4912
"67",66,0.4905
"68",67,0.4915
"69",68,0.493
"70",69,0.4937
"71",70,0.4932
"72",71,0.4931
"73",72,0.4907
"74",73,0.4907
"75",74,0.4913
"76",75,0.4904
"77",76,0.491
"78",77,0.4874
"79",78,0.4852
"80",79,0.4861
"81",80,0.4852
"82",81,0.4898
"83",82,0.4924
"84",83,0.4969
"85",84,0.4959
"86",85,0.4941
"87",86,0.4973
"88",87,0.5019
"89",88,0.5006
"90",89,0.5008
"91",90,0.5022
"92",91,0.5062
"93",92,0.5031
"94",93,0.504
"95",94,0.5011
"96",95,0.5035
"97",96,0.4975
"98",97,0.4969
"99",98,0.4995
"100",99,0.4985
"101",100,0.4963
