"","krok","proc_chorych"
"1",0,0.041
"2",1,0.131
"3",2,0.197
"4",3,0.242
"5",4,0.285
"6",5,0.297
"7",6,0.326
"8",7,0.356
"9",8,0.375
"10",9,0.405
"11",10,0.433
"12",11,0.434
"13",12,0.443
"14",13,0.444
"15",14,0.449
"16",15,0.46
"17",16,0.463
"18",17,0.487
"19",18,0.477
"20",19,0.478
"21",20,0.478
"22",21,0.477
"23",22,0.485
"24",23,0.474
"25",24,0.455
"26",25,0.46
"27",26,0.459
"28",27,0.482
"29",28,0.486
"30",29,0.476
"31",30,0.476
"32",31,0.471
"33",32,0.463
"34",33,0.445
"35",34,0.454
"36",35,0.466
"37",36,0.467
"38",37,0.474
"39",38,0.477
"40",39,0.451
"41",40,0.46
"42",41,0.457
"43",42,0.455
"44",43,0.449
"45",44,0.473
"46",45,0.481
"47",46,0.491
"48",47,0.482
"49",48,0.492
"50",49,0.493
"51",50,0.495
"52",51,0.502
"53",52,0.498
"54",53,0.49
"55",54,0.504
"56",55,0.46
"57",56,0.471
"58",57,0.476
"59",58,0.489
"60",59,0.482
"61",60,0.483
"62",61,0.477
"63",62,0.479
"64",63,0.489
"65",64,0.48
"66",65,0.476
"67",66,0.481
"68",67,0.476
"69",68,0.468
"70",69,0.459
"71",70,0.471
"72",71,0.483
"73",72,0.463
"74",73,0.478
"75",74,0.484
"76",75,0.488
"77",76,0.479
"78",77,0.474
"79",78,0.467
"80",79,0.475
"81",80,0.472
"82",81,0.481
"83",82,0.472
"84",83,0.47
"85",84,0.481
"86",85,0.48
"87",86,0.483
"88",87,0.486
"89",88,0.485
"90",89,0.472
"91",90,0.473
"92",91,0.472
"93",92,0.464
"94",93,0.458
"95",94,0.45
"96",95,0.453
"97",96,0.468
"98",97,0.461
"99",98,0.47
"100",99,0.456
"101",100,0.469
