"","krok","proc_chorych"
"1",0,0.0546875
"2",1,0.193359375
"3",2,0.37109375
"4",3,0.52734375
"5",4,0.7041015625
"6",5,0.7861328125
"7",6,0.8369140625
"8",7,0.845703125
"9",8,0.8818359375
"10",9,0.861328125
"11",10,0.8876953125
"12",11,0.8798828125
"13",12,0.8662109375
"14",13,0.8857421875
"15",14,0.8837890625
"16",15,0.86328125
"17",16,0.8662109375
"18",17,0.875
"19",18,0.8896484375
"20",19,0.896484375
"21",20,0.8984375
"22",21,0.8671875
"23",22,0.8740234375
"24",23,0.8701171875
"25",24,0.873046875
"26",25,0.876953125
"27",26,0.880859375
"28",27,0.884765625
"29",28,0.876953125
"30",29,0.87109375
"31",30,0.876953125
"32",31,0.875
"33",32,0.8876953125
"34",33,0.8740234375
"35",34,0.8720703125
"36",35,0.8740234375
"37",36,0.859375
"38",37,0.8681640625
"39",38,0.8818359375
"40",39,0.87109375
"41",40,0.8671875
"42",41,0.859375
"43",42,0.873046875
"44",43,0.8876953125
"45",44,0.8916015625
"46",45,0.888671875
"47",46,0.8984375
"48",47,0.869140625
"49",48,0.87890625
"50",49,0.884765625
"51",50,0.873046875
"52",51,0.888671875
"53",52,0.8759765625
"54",53,0.8740234375
"55",54,0.8701171875
"56",55,0.8759765625
"57",56,0.87109375
"58",57,0.8818359375
"59",58,0.90234375
"60",59,0.9033203125
"61",60,0.8935546875
"62",61,0.876953125
"63",62,0.875
"64",63,0.876953125
"65",64,0.8681640625
"66",65,0.8857421875
"67",66,0.873046875
"68",67,0.86328125
"69",68,0.8603515625
"70",69,0.87890625
"71",70,0.87109375
"72",71,0.875
"73",72,0.88671875
"74",73,0.865234375
"75",74,0.8671875
"76",75,0.87109375
"77",76,0.859375
"78",77,0.87890625
"79",78,0.8818359375
"80",79,0.8662109375
"81",80,0.8955078125
"82",81,0.8876953125
"83",82,0.8828125
"84",83,0.904296875
"85",84,0.8740234375
"86",85,0.8740234375
"87",86,0.8642578125
"88",87,0.8837890625
"89",88,0.87109375
"90",89,0.88671875
"91",90,0.87890625
"92",91,0.8779296875
"93",92,0.8828125
"94",93,0.880859375
"95",94,0.859375
"96",95,0.8896484375
"97",96,0.8837890625
"98",97,0.888671875
"99",98,0.873046875
"100",99,0.8515625
"101",100,0.8779296875
