"","krok","proc_chorych"
"1",0,0.04
"2",1,0.068
"3",2,0.065
"4",3,0.071
"5",4,0.066
"6",5,0.08
"7",6,0.075
"8",7,0.058
"9",8,0.059
"10",9,0.081
"11",10,0.06
"12",11,0.066
"13",12,0.072
"14",13,0.074
"15",14,0.07
"16",15,0.07
"17",16,0.066
"18",17,0.076
"19",18,0.078
"20",19,0.086
"21",20,0.077
"22",21,0.079
"23",22,0.061
"24",23,0.085
"25",24,0.075
"26",25,0.08
"27",26,0.087
"28",27,0.078
"29",28,0.076
"30",29,0.078
"31",30,0.084
"32",31,0.076
"33",32,0.079
"34",33,0.073
"35",34,0.069
"36",35,0.086
"37",36,0.07
"38",37,0.065
"39",38,0.073
"40",39,0.081
"41",40,0.077
"42",41,0.072
"43",42,0.062
"44",43,0.067
"45",44,0.065
"46",45,0.073
"47",46,0.072
"48",47,0.077
"49",48,0.076
"50",49,0.07
"51",50,0.068
"52",51,0.07
"53",52,0.074
"54",53,0.076
"55",54,0.072
"56",55,0.058
"57",56,0.067
"58",57,0.077
"59",58,0.074
"60",59,0.06
"61",60,0.073
"62",61,0.062
"63",62,0.08
"64",63,0.072
"65",64,0.077
"66",65,0.068
"67",66,0.073
"68",67,0.093
"69",68,0.065
"70",69,0.074
"71",70,0.062
"72",71,0.062
"73",72,0.067
"74",73,0.065
"75",74,0.076
"76",75,0.068
"77",76,0.07
"78",77,0.085
"79",78,0.088
"80",79,0.059
"81",80,0.07
"82",81,0.082
"83",82,0.049
"84",83,0.067
"85",84,0.053
"86",85,0.079
"87",86,0.06
"88",87,0.07
"89",88,0.071
"90",89,0.079
"91",90,0.076
"92",91,0.073
"93",92,0.062
"94",93,0.079
"95",94,0.067
"96",95,0.067
"97",96,0.062
"98",97,0.063
"99",98,0.079
"100",99,0.069
"101",100,0.076
