"","krok","proc_chorych"
"1",0,0.052734375
"2",1,0.091796875
"3",2,0.1259765625
"4",3,0.1572265625
"5",4,0.18359375
"6",5,0.2265625
"7",6,0.2568359375
"8",7,0.265625
"9",8,0.306640625
"10",9,0.31640625
"11",10,0.3525390625
"12",11,0.34765625
"13",12,0.3740234375
"14",13,0.4033203125
"15",14,0.404296875
"16",15,0.39453125
"17",16,0.421875
"18",17,0.455078125
"19",18,0.4365234375
"20",19,0.4736328125
"21",20,0.4521484375
"22",21,0.4541015625
"23",22,0.4482421875
"24",23,0.435546875
"25",24,0.443359375
"26",25,0.4609375
"27",26,0.4375
"28",27,0.4560546875
"29",28,0.4873046875
"30",29,0.478515625
"31",30,0.447265625
"32",31,0.4326171875
"33",32,0.43359375
"34",33,0.4736328125
"35",34,0.451171875
"36",35,0.462890625
"37",36,0.4453125
"38",37,0.4345703125
"39",38,0.4365234375
"40",39,0.4482421875
"41",40,0.423828125
"42",41,0.423828125
"43",42,0.4375
"44",43,0.4482421875
"45",44,0.4384765625
"46",45,0.4248046875
"47",46,0.447265625
"48",47,0.451171875
"49",48,0.4443359375
"50",49,0.4501953125
"51",50,0.4521484375
"52",51,0.4453125
"53",52,0.4482421875
"54",53,0.447265625
"55",54,0.458984375
"56",55,0.4501953125
"57",56,0.45703125
"58",57,0.466796875
"59",58,0.4658203125
"60",59,0.431640625
"61",60,0.421875
"62",61,0.44921875
"63",62,0.4609375
"64",63,0.4521484375
"65",64,0.447265625
"66",65,0.494140625
"67",66,0.4560546875
"68",67,0.45703125
"69",68,0.4697265625
"70",69,0.462890625
"71",70,0.4384765625
"72",71,0.458984375
"73",72,0.4453125
"74",73,0.44140625
"75",74,0.4521484375
"76",75,0.4296875
"77",76,0.4462890625
"78",77,0.451171875
"79",78,0.4560546875
"80",79,0.4501953125
"81",80,0.4189453125
"82",81,0.4345703125
"83",82,0.4755859375
"84",83,0.4736328125
"85",84,0.453125
"86",85,0.4501953125
"87",86,0.4697265625
"88",87,0.4736328125
"89",88,0.4658203125
"90",89,0.4833984375
"91",90,0.48046875
"92",91,0.4375
"93",92,0.46875
"94",93,0.482421875
"95",94,0.4560546875
"96",95,0.4462890625
"97",96,0.451171875
"98",97,0.44921875
"99",98,0.47265625
"100",99,0.4609375
"101",100,0.474609375
