"","krok","proc_chorych"
"1",0,0.051
"2",1,0.233
"3",2,0.334
"4",3,0.372
"5",4,0.387
"6",5,0.396
"7",6,0.397
"8",7,0.392
"9",8,0.422
"10",9,0.42
"11",10,0.409
"12",11,0.439
"13",12,0.421
"14",13,0.431
"15",14,0.428
"16",15,0.425
"17",16,0.428
"18",17,0.393
"19",18,0.373
"20",19,0.382
"21",20,0.391
"22",21,0.416
"23",22,0.407
"24",23,0.421
"25",24,0.43
"26",25,0.396
"27",26,0.41
"28",27,0.409
"29",28,0.403
"30",29,0.414
"31",30,0.387
"32",31,0.421
"33",32,0.409
"34",33,0.398
"35",34,0.409
"36",35,0.399
"37",36,0.39
"38",37,0.405
"39",38,0.391
"40",39,0.404
"41",40,0.407
"42",41,0.415
"43",42,0.41
"44",43,0.406
"45",44,0.414
"46",45,0.42
"47",46,0.42
"48",47,0.418
"49",48,0.398
"50",49,0.414
"51",50,0.422
"52",51,0.444
"53",52,0.409
"54",53,0.406
"55",54,0.374
"56",55,0.386
"57",56,0.409
"58",57,0.394
"59",58,0.431
"60",59,0.384
"61",60,0.397
"62",61,0.394
"63",62,0.415
"64",63,0.41
"65",64,0.413
"66",65,0.4
"67",66,0.425
"68",67,0.435
"69",68,0.408
"70",69,0.412
"71",70,0.426
"72",71,0.406
"73",72,0.414
"74",73,0.396
"75",74,0.436
"76",75,0.43
"77",76,0.415
"78",77,0.388
"79",78,0.394
"80",79,0.393
"81",80,0.389
"82",81,0.411
"83",82,0.419
"84",83,0.406
"85",84,0.402
"86",85,0.396
"87",86,0.403
"88",87,0.42
"89",88,0.442
"90",89,0.438
"91",90,0.456
"92",91,0.416
"93",92,0.394
"94",93,0.409
"95",94,0.403
"96",95,0.4
"97",96,0.423
"98",97,0.417
"99",98,0.422
"100",99,0.389
"101",100,0.389
