"","krok","proc_chorych"
"1",0,0.047
"2",1,0.372
"3",2,0.567
"4",3,0.656
"5",4,0.733
"6",5,0.755
"7",6,0.765
"8",7,0.78
"9",8,0.784
"10",9,0.768
"11",10,0.756
"12",11,0.766
"13",12,0.771
"14",13,0.788
"15",14,0.793
"16",15,0.792
"17",16,0.794
"18",17,0.783
"19",18,0.794
"20",19,0.786
"21",20,0.781
"22",21,0.775
"23",22,0.776
"24",23,0.773
"25",24,0.788
"26",25,0.787
"27",26,0.783
"28",27,0.782
"29",28,0.766
"30",29,0.768
"31",30,0.775
"32",31,0.767
"33",32,0.766
"34",33,0.787
"35",34,0.782
"36",35,0.784
"37",36,0.805
"38",37,0.792
"39",38,0.806
"40",39,0.79
"41",40,0.781
"42",41,0.778
"43",42,0.783
"44",43,0.787
"45",44,0.772
"46",45,0.788
"47",46,0.77
"48",47,0.779
"49",48,0.791
"50",49,0.796
"51",50,0.808
"52",51,0.798
"53",52,0.778
"54",53,0.773
"55",54,0.775
"56",55,0.766
"57",56,0.772
"58",57,0.779
"59",58,0.784
"60",59,0.778
"61",60,0.765
"62",61,0.764
"63",62,0.782
"64",63,0.774
"65",64,0.782
"66",65,0.785
"67",66,0.781
"68",67,0.777
"69",68,0.778
"70",69,0.789
"71",70,0.793
"72",71,0.807
"73",72,0.801
"74",73,0.794
"75",74,0.803
"76",75,0.784
"77",76,0.786
"78",77,0.776
"79",78,0.79
"80",79,0.788
"81",80,0.769
"82",81,0.78
"83",82,0.797
"84",83,0.797
"85",84,0.797
"86",85,0.8
"87",86,0.777
"88",87,0.786
"89",88,0.793
"90",89,0.779
"91",90,0.795
"92",91,0.777
"93",92,0.801
"94",93,0.81
"95",94,0.807
"96",95,0.811
"97",96,0.814
"98",97,0.799
"99",98,0.789
"100",99,0.779
"101",100,0.783
