"","krok","proc_chorych"
"1",0,0.053
"2",1,0.179
"3",2,0.267
"4",3,0.347
"5",4,0.383
"6",5,0.415
"7",6,0.422
"8",7,0.434
"9",8,0.435
"10",9,0.427
"11",10,0.42
"12",11,0.409
"13",12,0.411
"14",13,0.432
"15",14,0.433
"16",15,0.418
"17",16,0.418
"18",17,0.432
"19",18,0.419
"20",19,0.437
"21",20,0.432
"22",21,0.441
"23",22,0.457
"24",23,0.451
"25",24,0.446
"26",25,0.444
"27",26,0.439
"28",27,0.444
"29",28,0.434
"30",29,0.436
"31",30,0.449
"32",31,0.446
"33",32,0.468
"34",33,0.471
"35",34,0.468
"36",35,0.48
"37",36,0.483
"38",37,0.484
"39",38,0.468
"40",39,0.474
"41",40,0.45
"42",41,0.449
"43",42,0.443
"44",43,0.462
"45",44,0.435
"46",45,0.439
"47",46,0.446
"48",47,0.438
"49",48,0.435
"50",49,0.435
"51",50,0.43
"52",51,0.438
"53",52,0.423
"54",53,0.448
"55",54,0.458
"56",55,0.461
"57",56,0.417
"58",57,0.441
"59",58,0.429
"60",59,0.437
"61",60,0.436
"62",61,0.461
"63",62,0.442
"64",63,0.427
"65",64,0.46
"66",65,0.432
"67",66,0.452
"68",67,0.431
"69",68,0.434
"70",69,0.447
"71",70,0.429
"72",71,0.446
"73",72,0.447
"74",73,0.441
"75",74,0.452
"76",75,0.462
"77",76,0.443
"78",77,0.426
"79",78,0.453
"80",79,0.449
"81",80,0.453
"82",81,0.473
"83",82,0.488
"84",83,0.477
"85",84,0.466
"86",85,0.428
"87",86,0.435
"88",87,0.426
"89",88,0.42
"90",89,0.416
"91",90,0.447
"92",91,0.45
"93",92,0.447
"94",93,0.452
"95",94,0.463
"96",95,0.441
"97",96,0.44
"98",97,0.441
"99",98,0.433
"100",99,0.422
"101",100,0.457
