"","krok","proc_chorych"
"1",0,0.039
"2",1,0.648
"3",2,0.811
"4",3,0.855
"5",4,0.856
"6",5,0.854
"7",6,0.839
"8",7,0.863
"9",8,0.86
"10",9,0.852
"11",10,0.862
"12",11,0.877
"13",12,0.863
"14",13,0.86
"15",14,0.842
"16",15,0.867
"17",16,0.858
"18",17,0.866
"19",18,0.873
"20",19,0.867
"21",20,0.884
"22",21,0.882
"23",22,0.87
"24",23,0.862
"25",24,0.872
"26",25,0.879
"27",26,0.85
"28",27,0.856
"29",28,0.841
"30",29,0.863
"31",30,0.853
"32",31,0.882
"33",32,0.857
"34",33,0.87
"35",34,0.856
"36",35,0.863
"37",36,0.852
"38",37,0.855
"39",38,0.877
"40",39,0.873
"41",40,0.875
"42",41,0.859
"43",42,0.838
"44",43,0.842
"45",44,0.845
"46",45,0.865
"47",46,0.869
"48",47,0.856
"49",48,0.878
"50",49,0.88
"51",50,0.874
"52",51,0.856
"53",52,0.877
"54",53,0.886
"55",54,0.888
"56",55,0.867
"57",56,0.87
"58",57,0.856
"59",58,0.878
"60",59,0.867
"61",60,0.87
"62",61,0.859
"63",62,0.871
"64",63,0.861
"65",64,0.868
"66",65,0.865
"67",66,0.88
"68",67,0.893
"69",68,0.887
"70",69,0.85
"71",70,0.854
"72",71,0.856
"73",72,0.875
"74",73,0.866
"75",74,0.873
"76",75,0.868
"77",76,0.86
"78",77,0.855
"79",78,0.863
"80",79,0.864
"81",80,0.884
"82",81,0.867
"83",82,0.866
"84",83,0.839
"85",84,0.848
"86",85,0.862
"87",86,0.86
"88",87,0.861
"89",88,0.883
"90",89,0.881
"91",90,0.866
"92",91,0.872
"93",92,0.855
"94",93,0.874
"95",94,0.86
"96",95,0.862
"97",96,0.864
"98",97,0.845
"99",98,0.86
"100",99,0.877
"101",100,0.871
