"","krok","proc_chorych"
"1",0,0.1
"2",1,0.15
"3",2,0.23
"4",3,0.31
"5",4,0.42
"6",5,0.53
"7",6,0.63
"8",7,0.69
"9",8,0.67
"10",9,0.68
"11",10,0.7
"12",11,0.71
"13",12,0.73
"14",13,0.74
"15",14,0.77
"16",15,0.81
"17",16,0.78
"18",17,0.77
"19",18,0.76
"20",19,0.78
"21",20,0.83
"22",21,0.8
"23",22,0.76
"24",23,0.84
"25",24,0.8
"26",25,0.83
"27",26,0.81
"28",27,0.79
"29",28,0.74
"30",29,0.81
"31",30,0.82
"32",31,0.79
"33",32,0.78
"34",33,0.76
"35",34,0.71
"36",35,0.73
"37",36,0.75
"38",37,0.72
"39",38,0.69
"40",39,0.68
"41",40,0.66
"42",41,0.67
"43",42,0.72
"44",43,0.75
"45",44,0.72
"46",45,0.75
"47",46,0.74
"48",47,0.72
"49",48,0.74
"50",49,0.78
"51",50,0.78
"52",51,0.76
"53",52,0.8
"54",53,0.84
"55",54,0.83
"56",55,0.8
"57",56,0.78
"58",57,0.78
"59",58,0.76
"60",59,0.81
"61",60,0.77
"62",61,0.72
"63",62,0.74
"64",63,0.74
"65",64,0.75
"66",65,0.74
"67",66,0.74
"68",67,0.78
"69",68,0.75
"70",69,0.75
"71",70,0.79
"72",71,0.72
"73",72,0.76
"74",73,0.72
"75",74,0.78
"76",75,0.78
"77",76,0.74
"78",77,0.73
"79",78,0.73
"80",79,0.73
"81",80,0.72
"82",81,0.7
"83",82,0.7
"84",83,0.68
"85",84,0.69
"86",85,0.75
"87",86,0.7
"88",87,0.71
"89",88,0.71
"90",89,0.73
"91",90,0.68
"92",91,0.76
"93",92,0.81
"94",93,0.81
"95",94,0.77
"96",95,0.74
"97",96,0.72
"98",97,0.77
"99",98,0.74
"100",99,0.78
"101",100,0.8
