"","krok","proc_chorych"
"1",0,0.22
"2",1,0.24
"3",2,0.29
"4",3,0.32
"5",4,0.37
"6",5,0.37
"7",6,0.36
"8",7,0.35
"9",8,0.37
"10",9,0.35
"11",10,0.37
"12",11,0.37
"13",12,0.38
"14",13,0.4
"15",14,0.43
"16",15,0.42
"17",16,0.45
"18",17,0.45
"19",18,0.49
"20",19,0.48
"21",20,0.46
"22",21,0.49
"23",22,0.5
"24",23,0.52
"25",24,0.54
"26",25,0.48
"27",26,0.49
"28",27,0.45
"29",28,0.53
"30",29,0.52
"31",30,0.55
"32",31,0.58
"33",32,0.58
"34",33,0.58
"35",34,0.53
"36",35,0.44
"37",36,0.44
"38",37,0.46
"39",38,0.48
"40",39,0.51
"41",40,0.57
"42",41,0.51
"43",42,0.54
"44",43,0.56
"45",44,0.53
"46",45,0.54
"47",46,0.55
"48",47,0.53
"49",48,0.49
"50",49,0.5
"51",50,0.44
"52",51,0.49
"53",52,0.47
"54",53,0.48
"55",54,0.47
"56",55,0.5
"57",56,0.54
"58",57,0.57
"59",58,0.56
"60",59,0.55
"61",60,0.51
"62",61,0.49
"63",62,0.58
"64",63,0.58
"65",64,0.6
"66",65,0.64
"67",66,0.61
"68",67,0.52
"69",68,0.49
"70",69,0.5
"71",70,0.49
"72",71,0.54
"73",72,0.49
"74",73,0.49
"75",74,0.53
"76",75,0.53
"77",76,0.5
"78",77,0.48
"79",78,0.52
"80",79,0.52
"81",80,0.42
"82",81,0.43
"83",82,0.4
"84",83,0.41
"85",84,0.43
"86",85,0.43
"87",86,0.45
"88",87,0.39
"89",88,0.42
"90",89,0.41
"91",90,0.4
"92",91,0.42
"93",92,0.37
"94",93,0.4
"95",94,0.39
"96",95,0.41
"97",96,0.41
"98",97,0.41
"99",98,0.41
"100",99,0.47
"101",100,0.43
