"","krok","proc_chorych"
"1",0,0.058
"2",1,0.135
"3",2,0.149
"4",3,0.193
"5",4,0.18
"6",5,0.165
"7",6,0.18
"8",7,0.176
"9",8,0.164
"10",9,0.173
"11",10,0.17
"12",11,0.163
"13",12,0.173
"14",13,0.178
"15",14,0.181
"16",15,0.165
"17",16,0.173
"18",17,0.168
"19",18,0.153
"20",19,0.161
"21",20,0.156
"22",21,0.17
"23",22,0.18
"24",23,0.169
"25",24,0.143
"26",25,0.136
"27",26,0.149
"28",27,0.165
"29",28,0.148
"30",29,0.16
"31",30,0.175
"32",31,0.179
"33",32,0.157
"34",33,0.168
"35",34,0.177
"36",35,0.168
"37",36,0.176
"38",37,0.188
"39",38,0.187
"40",39,0.149
"41",40,0.174
"42",41,0.151
"43",42,0.149
"44",43,0.15
"45",44,0.176
"46",45,0.169
"47",46,0.172
"48",47,0.158
"49",48,0.162
"50",49,0.178
"51",50,0.165
"52",51,0.156
"53",52,0.169
"54",53,0.165
"55",54,0.161
"56",55,0.169
"57",56,0.179
"58",57,0.183
"59",58,0.173
"60",59,0.167
"61",60,0.172
"62",61,0.185
"63",62,0.163
"64",63,0.156
"65",64,0.149
"66",65,0.179
"67",66,0.165
"68",67,0.165
"69",68,0.183
"70",69,0.136
"71",70,0.175
"72",71,0.183
"73",72,0.177
"74",73,0.161
"75",74,0.159
"76",75,0.172
"77",76,0.168
"78",77,0.17
"79",78,0.147
"80",79,0.162
"81",80,0.174
"82",81,0.16
"83",82,0.156
"84",83,0.184
"85",84,0.165
"86",85,0.155
"87",86,0.177
"88",87,0.177
"89",88,0.161
"90",89,0.148
"91",90,0.162
"92",91,0.153
"93",92,0.166
"94",93,0.172
"95",94,0.169
"96",95,0.166
"97",96,0.171
"98",97,0.144
"99",98,0.142
"100",99,0.176
"101",100,0.176
