"","krok","proc_chorych"
"1",0,0.048
"2",1,0.024
"3",2,0.017
"4",3,0.015
"5",4,0.021
"6",5,0.03
"7",6,0.018
"8",7,0.028
"9",8,0.024
"10",9,0.02
"11",10,0.024
"12",11,0.011
"13",12,0.021
"14",13,0.031
"15",14,0.019
"16",15,0.021
"17",16,0.023
"18",17,0.024
"19",18,0.028
"20",19,0.026
"21",20,0.012
"22",21,0.016
"23",22,0.025
"24",23,0.014
"25",24,0.017
"26",25,0.02
"27",26,0.018
"28",27,0.028
"29",28,0.021
"30",29,0.019
"31",30,0.024
"32",31,0.028
"33",32,0.023
"34",33,0.023
"35",34,0.018
"36",35,0.01
"37",36,0.021
"38",37,0.023
"39",38,0.03
"40",39,0.023
"41",40,0.028
"42",41,0.016
"43",42,0.013
"44",43,0.022
"45",44,0.024
"46",45,0.021
"47",46,0.023
"48",47,0.026
"49",48,0.025
"50",49,0.016
"51",50,0.027
"52",51,0.025
"53",52,0.017
"54",53,0.021
"55",54,0.016
"56",55,0.014
"57",56,0.025
"58",57,0.021
"59",58,0.022
"60",59,0.028
"61",60,0.029
"62",61,0.014
"63",62,0.017
"64",63,0.014
"65",64,0.018
"66",65,0.022
"67",66,0.02
"68",67,0.023
"69",68,0.019
"70",69,0.024
"71",70,0.019
"72",71,0.022
"73",72,0.016
"74",73,0.017
"75",74,0.017
"76",75,0.017
"77",76,0.02
"78",77,0.023
"79",78,0.021
"80",79,0.015
"81",80,0.02
"82",81,0.023
"83",82,0.02
"84",83,0.019
"85",84,0.016
"86",85,0.011
"87",86,0.019
"88",87,0.016
"89",88,0.017
"90",89,0.02
"91",90,0.026
"92",91,0.027
"93",92,0.018
"94",93,0.026
"95",94,0.024
"96",95,0.021
"97",96,0.027
"98",97,0.024
"99",98,0.026
"100",99,0.017
"101",100,0.024
