"","krok","proc_chorych"
"1",0,0.041
"2",1,0.578
"3",2,0.668
"4",3,0.676
"5",4,0.663
"6",5,0.637
"7",6,0.652
"8",7,0.653
"9",8,0.654
"10",9,0.64
"11",10,0.644
"12",11,0.63
"13",12,0.67
"14",13,0.665
"15",14,0.638
"16",15,0.668
"17",16,0.679
"18",17,0.671
"19",18,0.656
"20",19,0.628
"21",20,0.63
"22",21,0.64
"23",22,0.667
"24",23,0.628
"25",24,0.643
"26",25,0.637
"27",26,0.634
"28",27,0.65
"29",28,0.628
"30",29,0.655
"31",30,0.661
"32",31,0.649
"33",32,0.647
"34",33,0.675
"35",34,0.634
"36",35,0.635
"37",36,0.63
"38",37,0.637
"39",38,0.664
"40",39,0.648
"41",40,0.643
"42",41,0.654
"43",42,0.667
"44",43,0.667
"45",44,0.63
"46",45,0.65
"47",46,0.654
"48",47,0.636
"49",48,0.656
"50",49,0.62
"51",50,0.665
"52",51,0.658
"53",52,0.645
"54",53,0.65
"55",54,0.65
"56",55,0.655
"57",56,0.654
"58",57,0.637
"59",58,0.627
"60",59,0.671
"61",60,0.65
"62",61,0.656
"63",62,0.671
"64",63,0.631
"65",64,0.629
"66",65,0.624
"67",66,0.646
"68",67,0.652
"69",68,0.681
"70",69,0.639
"71",70,0.643
"72",71,0.653
"73",72,0.636
"74",73,0.62
"75",74,0.652
"76",75,0.674
"77",76,0.648
"78",77,0.673
"79",78,0.655
"80",79,0.655
"81",80,0.663
"82",81,0.655
"83",82,0.648
"84",83,0.649
"85",84,0.64
"86",85,0.646
"87",86,0.645
"88",87,0.66
"89",88,0.665
"90",89,0.671
"91",90,0.655
"92",91,0.649
"93",92,0.632
"94",93,0.66
"95",94,0.644
"96",95,0.634
"97",96,0.647
"98",97,0.644
"99",98,0.668
"100",99,0.653
"101",100,0.652
