"","krok","proc_chorych"
"1",0,0.052734375
"2",1,0.1259765625
"3",2,0.220703125
"4",3,0.310546875
"5",4,0.3935546875
"6",5,0.470703125
"7",6,0.5283203125
"8",7,0.568359375
"9",8,0.615234375
"10",9,0.650390625
"11",10,0.658203125
"12",11,0.669921875
"13",12,0.6708984375
"14",13,0.673828125
"15",14,0.6953125
"16",15,0.6845703125
"17",16,0.677734375
"18",17,0.6708984375
"19",18,0.6787109375
"20",19,0.6669921875
"21",20,0.6591796875
"22",21,0.666015625
"23",22,0.65625
"24",23,0.6591796875
"25",24,0.65234375
"26",25,0.6767578125
"27",26,0.677734375
"28",27,0.662109375
"29",28,0.662109375
"30",29,0.658203125
"31",30,0.6728515625
"32",31,0.6767578125
"33",32,0.677734375
"34",33,0.658203125
"35",34,0.671875
"36",35,0.681640625
"37",36,0.6513671875
"38",37,0.6279296875
"39",38,0.6630859375
"40",39,0.6552734375
"41",40,0.6484375
"42",41,0.658203125
"43",42,0.6513671875
"44",43,0.65625
"45",44,0.6396484375
"46",45,0.64453125
"47",46,0.6474609375
"48",47,0.6533203125
"49",48,0.6552734375
"50",49,0.6689453125
"51",50,0.654296875
"52",51,0.6650390625
"53",52,0.6552734375
"54",53,0.6494140625
"55",54,0.642578125
"56",55,0.6484375
"57",56,0.6552734375
"58",57,0.6787109375
"59",58,0.658203125
"60",59,0.6533203125
"61",60,0.6796875
"62",61,0.6708984375
"63",62,0.65625
"64",63,0.6728515625
"65",64,0.66796875
"66",65,0.6630859375
"67",66,0.67578125
"68",67,0.662109375
"69",68,0.68359375
"70",69,0.669921875
"71",70,0.6796875
"72",71,0.6787109375
"73",72,0.68359375
"74",73,0.6630859375
"75",74,0.67578125
"76",75,0.646484375
"77",76,0.6591796875
"78",77,0.6435546875
"79",78,0.6640625
"80",79,0.671875
"81",80,0.6533203125
"82",81,0.650390625
"83",82,0.6552734375
"84",83,0.6611328125
"85",84,0.6552734375
"86",85,0.6640625
"87",86,0.634765625
"88",87,0.6630859375
"89",88,0.6767578125
"90",89,0.6689453125
"91",90,0.66796875
"92",91,0.6787109375
"93",92,0.66015625
"94",93,0.6435546875
"95",94,0.6455078125
"96",95,0.658203125
"97",96,0.6611328125
"98",97,0.6728515625
"99",98,0.66015625
"100",99,0.66796875
"101",100,0.67578125
