"","krok","proc_chorych"
"1",0,0.04
"2",1,0.12
"3",2,0.19
"4",3,0.27
"5",4,0.37
"6",5,0.45
"7",6,0.45
"8",7,0.5
"9",8,0.57
"10",9,0.58
"11",10,0.5
"12",11,0.52
"13",12,0.53
"14",13,0.62
"15",14,0.72
"16",15,0.68
"17",16,0.72
"18",17,0.72
"19",18,0.74
"20",19,0.82
"21",20,0.79
"22",21,0.78
"23",22,0.73
"24",23,0.72
"25",24,0.75
"26",25,0.69
"27",26,0.69
"28",27,0.72
"29",28,0.71
"30",29,0.74
"31",30,0.73
"32",31,0.75
"33",32,0.72
"34",33,0.73
"35",34,0.65
"36",35,0.7
"37",36,0.71
"38",37,0.75
"39",38,0.73
"40",39,0.76
"41",40,0.77
"42",41,0.83
"43",42,0.8
"44",43,0.83
"45",44,0.83
"46",45,0.83
"47",46,0.79
"48",47,0.78
"49",48,0.76
"50",49,0.74
"51",50,0.74
"52",51,0.83
"53",52,0.8
"54",53,0.86
"55",54,0.84
"56",55,0.75
"57",56,0.8
"58",57,0.83
"59",58,0.73
"60",59,0.77
"61",60,0.78
"62",61,0.8
"63",62,0.75
"64",63,0.72
"65",64,0.76
"66",65,0.7
"67",66,0.74
"68",67,0.74
"69",68,0.72
"70",69,0.75
"71",70,0.75
"72",71,0.78
"73",72,0.82
"74",73,0.8
"75",74,0.76
"76",75,0.76
"77",76,0.82
"78",77,0.83
"79",78,0.85
"80",79,0.82
"81",80,0.77
"82",81,0.76
"83",82,0.72
"84",83,0.71
"85",84,0.73
"86",85,0.72
"87",86,0.76
"88",87,0.72
"89",88,0.77
"90",89,0.78
"91",90,0.8
"92",91,0.77
"93",92,0.78
"94",93,0.78
"95",94,0.8
"96",95,0.78
"97",96,0.78
"98",97,0.77
"99",98,0.73
"100",99,0.67
"101",100,0.67
