"","krok","proc_chorych"
"1",0,0.08
"2",1,0.13
"3",2,0.21
"4",3,0.3
"5",4,0.36
"6",5,0.45
"7",6,0.53
"8",7,0.63
"9",8,0.7
"10",9,0.74
"11",10,0.73
"12",11,0.71
"13",12,0.79
"14",13,0.81
"15",14,0.72
"16",15,0.76
"17",16,0.8
"18",17,0.82
"19",18,0.82
"20",19,0.79
"21",20,0.77
"22",21,0.76
"23",22,0.8
"24",23,0.8
"25",24,0.78
"26",25,0.8
"27",26,0.83
"28",27,0.82
"29",28,0.81
"30",29,0.81
"31",30,0.85
"32",31,0.84
"33",32,0.86
"34",33,0.85
"35",34,0.82
"36",35,0.86
"37",36,0.79
"38",37,0.77
"39",38,0.82
"40",39,0.78
"41",40,0.76
"42",41,0.71
"43",42,0.73
"44",43,0.75
"45",44,0.8
"46",45,0.84
"47",46,0.78
"48",47,0.73
"49",48,0.77
"50",49,0.77
"51",50,0.78
"52",51,0.76
"53",52,0.75
"54",53,0.78
"55",54,0.79
"56",55,0.77
"57",56,0.77
"58",57,0.81
"59",58,0.83
"60",59,0.79
"61",60,0.83
"62",61,0.82
"63",62,0.85
"64",63,0.8
"65",64,0.82
"66",65,0.8
"67",66,0.78
"68",67,0.82
"69",68,0.78
"70",69,0.78
"71",70,0.79
"72",71,0.84
"73",72,0.82
"74",73,0.77
"75",74,0.81
"76",75,0.82
"77",76,0.83
"78",77,0.77
"79",78,0.77
"80",79,0.76
"81",80,0.76
"82",81,0.77
"83",82,0.79
"84",83,0.79
"85",84,0.81
"86",85,0.8
"87",86,0.83
"88",87,0.81
"89",88,0.81
"90",89,0.83
"91",90,0.72
"92",91,0.77
"93",92,0.81
"94",93,0.82
"95",94,0.83
"96",95,0.81
"97",96,0.84
"98",97,0.83
"99",98,0.72
"100",99,0.75
"101",100,0.81
