"","krok","proc_chorych"
"1",0,0.23
"2",1,0.41
"3",2,0.7
"4",3,0.82
"5",4,0.85
"6",5,0.92
"7",6,0.89
"8",7,0.93
"9",8,0.87
"10",9,0.88
"11",10,0.88
"12",11,0.83
"13",12,0.88
"14",13,0.8
"15",14,0.84
"16",15,0.85
"17",16,0.88
"18",17,0.88
"19",18,0.86
"20",19,0.85
"21",20,0.87
"22",21,0.84
"23",22,0.82
"24",23,0.84
"25",24,0.83
"26",25,0.78
"27",26,0.83
"28",27,0.8
"29",28,0.84
"30",29,0.85
"31",30,0.83
"32",31,0.76
"33",32,0.73
"34",33,0.81
"35",34,0.82
"36",35,0.85
"37",36,0.85
"38",37,0.89
"39",38,0.84
"40",39,0.85
"41",40,0.8
"42",41,0.82
"43",42,0.82
"44",43,0.81
"45",44,0.86
"46",45,0.86
"47",46,0.85
"48",47,0.88
"49",48,0.83
"50",49,0.85
"51",50,0.84
"52",51,0.86
"53",52,0.85
"54",53,0.88
"55",54,0.83
"56",55,0.83
"57",56,0.82
"58",57,0.86
"59",58,0.89
"60",59,0.87
"61",60,0.87
"62",61,0.94
"63",62,0.85
"64",63,0.8
"65",64,0.85
"66",65,0.88
"67",66,0.82
"68",67,0.82
"69",68,0.84
"70",69,0.92
"71",70,0.82
"72",71,0.88
"73",72,0.85
"74",73,0.84
"75",74,0.82
"76",75,0.82
"77",76,0.85
"78",77,0.82
"79",78,0.85
"80",79,0.85
"81",80,0.9
"82",81,0.87
"83",82,0.8
"84",83,0.86
"85",84,0.87
"86",85,0.86
"87",86,0.85
"88",87,0.83
"89",88,0.83
"90",89,0.85
"91",90,0.89
"92",91,0.86
"93",92,0.79
"94",93,0.84
"95",94,0.83
"96",95,0.78
"97",96,0.87
"98",97,0.84
"99",98,0.81
"100",99,0.81
"101",100,0.83
