"","krok","proc_chorych"
"1",0,0.058
"2",1,0.128
"3",2,0.148
"4",3,0.135
"5",4,0.155
"6",5,0.142
"7",6,0.155
"8",7,0.157
"9",8,0.143
"10",9,0.147
"11",10,0.137
"12",11,0.128
"13",12,0.147
"14",13,0.151
"15",14,0.14
"16",15,0.153
"17",16,0.162
"18",17,0.125
"19",18,0.112
"20",19,0.14
"21",20,0.147
"22",21,0.161
"23",22,0.147
"24",23,0.148
"25",24,0.149
"26",25,0.143
"27",26,0.153
"28",27,0.143
"29",28,0.147
"30",29,0.142
"31",30,0.145
"32",31,0.148
"33",32,0.12
"34",33,0.164
"35",34,0.142
"36",35,0.145
"37",36,0.164
"38",37,0.157
"39",38,0.152
"40",39,0.148
"41",40,0.13
"42",41,0.151
"43",42,0.157
"44",43,0.149
"45",44,0.139
"46",45,0.147
"47",46,0.136
"48",47,0.146
"49",48,0.152
"50",49,0.147
"51",50,0.117
"52",51,0.151
"53",52,0.14
"54",53,0.134
"55",54,0.162
"56",55,0.158
"57",56,0.145
"58",57,0.138
"59",58,0.137
"60",59,0.128
"61",60,0.152
"62",61,0.138
"63",62,0.134
"64",63,0.154
"65",64,0.149
"66",65,0.127
"67",66,0.135
"68",67,0.153
"69",68,0.138
"70",69,0.13
"71",70,0.142
"72",71,0.137
"73",72,0.142
"74",73,0.121
"75",74,0.152
"76",75,0.15
"77",76,0.132
"78",77,0.161
"79",78,0.153
"80",79,0.137
"81",80,0.145
"82",81,0.145
"83",82,0.142
"84",83,0.133
"85",84,0.148
"86",85,0.158
"87",86,0.161
"88",87,0.156
"89",88,0.161
"90",89,0.15
"91",90,0.135
"92",91,0.139
"93",92,0.138
"94",93,0.135
"95",94,0.141
"96",95,0.131
"97",96,0.166
"98",97,0.129
"99",98,0.135
"100",99,0.147
"101",100,0.145
