"","krok","proc_chorych"
"1",0,0.044921875
"2",1,0.0693359375
"3",2,0.083984375
"4",3,0.099609375
"5",4,0.115234375
"6",5,0.1220703125
"7",6,0.1416015625
"8",7,0.146484375
"9",8,0.15234375
"10",9,0.1552734375
"11",10,0.1796875
"12",11,0.173828125
"13",12,0.17578125
"14",13,0.17578125
"15",14,0.1953125
"16",15,0.2177734375
"17",16,0.2236328125
"18",17,0.24609375
"19",18,0.2216796875
"20",19,0.2255859375
"21",20,0.2197265625
"22",21,0.2353515625
"23",22,0.2421875
"24",23,0.255859375
"25",24,0.2392578125
"26",25,0.2705078125
"27",26,0.2568359375
"28",27,0.2744140625
"29",28,0.26953125
"30",29,0.2490234375
"31",30,0.2431640625
"32",31,0.255859375
"33",32,0.2626953125
"34",33,0.2734375
"35",34,0.2744140625
"36",35,0.251953125
"37",36,0.263671875
"38",37,0.27734375
"39",38,0.248046875
"40",39,0.24609375
"41",40,0.2548828125
"42",41,0.2568359375
"43",42,0.2470703125
"44",43,0.25390625
"45",44,0.2431640625
"46",45,0.2587890625
"47",46,0.2646484375
"48",47,0.2548828125
"49",48,0.24609375
"50",49,0.2548828125
"51",50,0.2734375
"52",51,0.2744140625
"53",52,0.27734375
"54",53,0.27734375
"55",54,0.2685546875
"56",55,0.2685546875
"57",56,0.287109375
"58",57,0.287109375
"59",58,0.267578125
"60",59,0.267578125
"61",60,0.27734375
"62",61,0.2578125
"63",62,0.2548828125
"64",63,0.275390625
"65",64,0.25390625
"66",65,0.2705078125
"67",66,0.2822265625
"68",67,0.2783203125
"69",68,0.26953125
"70",69,0.2841796875
"71",70,0.26953125
"72",71,0.2705078125
"73",72,0.2666015625
"74",73,0.2578125
"75",74,0.2822265625
"76",75,0.2685546875
"77",76,0.2890625
"78",77,0.26953125
"79",78,0.2744140625
"80",79,0.296875
"81",80,0.2958984375
"82",81,0.3115234375
"83",82,0.27734375
"84",83,0.255859375
"85",84,0.2666015625
"86",85,0.265625
"87",86,0.2587890625
"88",87,0.2607421875
"89",88,0.2783203125
"90",89,0.283203125
"91",90,0.2900390625
"92",91,0.294921875
"93",92,0.283203125
"94",93,0.298828125
"95",94,0.30859375
"96",95,0.291015625
"97",96,0.302734375
"98",97,0.298828125
"99",98,0.306640625
"100",99,0.294921875
"101",100,0.28515625
