"","krok","proc_chorych"
"1",0,0.1
"2",1,0.22
"3",2,0.35
"4",3,0.46
"5",4,0.54
"6",5,0.61
"7",6,0.64
"8",7,0.7
"9",8,0.76
"10",9,0.79
"11",10,0.79
"12",11,0.75
"13",12,0.81
"14",13,0.78
"15",14,0.83
"16",15,0.81
"17",16,0.75
"18",17,0.72
"19",18,0.68
"20",19,0.72
"21",20,0.69
"22",21,0.69
"23",22,0.83
"24",23,0.8
"25",24,0.76
"26",25,0.82
"27",26,0.81
"28",27,0.81
"29",28,0.82
"30",29,0.82
"31",30,0.82
"32",31,0.83
"33",32,0.8
"34",33,0.79
"35",34,0.78
"36",35,0.77
"37",36,0.8
"38",37,0.77
"39",38,0.76
"40",39,0.75
"41",40,0.75
"42",41,0.79
"43",42,0.79
"44",43,0.78
"45",44,0.76
"46",45,0.77
"47",46,0.77
"48",47,0.75
"49",48,0.8
"50",49,0.84
"51",50,0.77
"52",51,0.82
"53",52,0.8
"54",53,0.78
"55",54,0.74
"56",55,0.79
"57",56,0.78
"58",57,0.79
"59",58,0.78
"60",59,0.81
"61",60,0.76
"62",61,0.74
"63",62,0.71
"64",63,0.76
"65",64,0.8
"66",65,0.81
"67",66,0.85
"68",67,0.85
"69",68,0.86
"70",69,0.84
"71",70,0.77
"72",71,0.82
"73",72,0.85
"74",73,0.84
"75",74,0.8
"76",75,0.76
"77",76,0.75
"78",77,0.72
"79",78,0.81
"80",79,0.83
"81",80,0.79
"82",81,0.77
"83",82,0.81
"84",83,0.84
"85",84,0.85
"86",85,0.76
"87",86,0.81
"88",87,0.78
"89",88,0.76
"90",89,0.74
"91",90,0.76
"92",91,0.79
"93",92,0.79
"94",93,0.77
"95",94,0.83
"96",95,0.87
"97",96,0.77
"98",97,0.8
"99",98,0.83
"100",99,0.78
"101",100,0.84
