"","krok","proc_chorych"
"1",0,0.044
"2",1,0.254
"3",2,0.311
"4",3,0.325
"5",4,0.297
"6",5,0.314
"7",6,0.343
"8",7,0.344
"9",8,0.346
"10",9,0.321
"11",10,0.346
"12",11,0.331
"13",12,0.323
"14",13,0.337
"15",14,0.325
"16",15,0.301
"17",16,0.33
"18",17,0.356
"19",18,0.347
"20",19,0.332
"21",20,0.314
"22",21,0.347
"23",22,0.344
"24",23,0.323
"25",24,0.324
"26",25,0.338
"27",26,0.33
"28",27,0.347
"29",28,0.315
"30",29,0.31
"31",30,0.337
"32",31,0.323
"33",32,0.33
"34",33,0.344
"35",34,0.335
"36",35,0.336
"37",36,0.345
"38",37,0.346
"39",38,0.353
"40",39,0.357
"41",40,0.34
"42",41,0.323
"43",42,0.34
"44",43,0.34
"45",44,0.361
"46",45,0.352
"47",46,0.355
"48",47,0.357
"49",48,0.338
"50",49,0.349
"51",50,0.344
"52",51,0.346
"53",52,0.33
"54",53,0.326
"55",54,0.312
"56",55,0.322
"57",56,0.324
"58",57,0.316
"59",58,0.322
"60",59,0.338
"61",60,0.327
"62",61,0.361
"63",62,0.347
"64",63,0.317
"65",64,0.324
"66",65,0.323
"67",66,0.289
"68",67,0.326
"69",68,0.334
"70",69,0.326
"71",70,0.327
"72",71,0.322
"73",72,0.345
"74",73,0.343
"75",74,0.331
"76",75,0.336
"77",76,0.381
"78",77,0.345
"79",78,0.341
"80",79,0.365
"81",80,0.325
"82",81,0.36
"83",82,0.324
"84",83,0.323
"85",84,0.349
"86",85,0.341
"87",86,0.305
"88",87,0.311
"89",88,0.339
"90",89,0.315
"91",90,0.3
"92",91,0.34
"93",92,0.349
"94",93,0.32
"95",94,0.336
"96",95,0.329
"97",96,0.328
"98",97,0.337
"99",98,0.352
"100",99,0.348
"101",100,0.316
