"","krok","proc_chorych"
"1",0,0.045
"2",1,0.06
"3",2,0.05
"4",3,0.05
"5",4,0.054
"6",5,0.047
"7",6,0.041
"8",7,0.044
"9",8,0.046
"10",9,0.045
"11",10,0.056
"12",11,0.057
"13",12,0.049
"14",13,0.043
"15",14,0.046
"16",15,0.057
"17",16,0.05
"18",17,0.06
"19",18,0.053
"20",19,0.051
"21",20,0.059
"22",21,0.05
"23",22,0.055
"24",23,0.051
"25",24,0.06
"26",25,0.043
"27",26,0.059
"28",27,0.045
"29",28,0.044
"30",29,0.06
"31",30,0.055
"32",31,0.056
"33",32,0.063
"34",33,0.053
"35",34,0.068
"36",35,0.05
"37",36,0.046
"38",37,0.054
"39",38,0.051
"40",39,0.059
"41",40,0.06
"42",41,0.054
"43",42,0.064
"44",43,0.047
"45",44,0.051
"46",45,0.058
"47",46,0.055
"48",47,0.045
"49",48,0.051
"50",49,0.052
"51",50,0.065
"52",51,0.056
"53",52,0.06
"54",53,0.049
"55",54,0.046
"56",55,0.055
"57",56,0.058
"58",57,0.071
"59",58,0.069
"60",59,0.07
"61",60,0.044
"62",61,0.047
"63",62,0.053
"64",63,0.053
"65",64,0.046
"66",65,0.038
"67",66,0.07
"68",67,0.062
"69",68,0.051
"70",69,0.05
"71",70,0.053
"72",71,0.059
"73",72,0.067
"74",73,0.05
"75",74,0.059
"76",75,0.061
"77",76,0.058
"78",77,0.041
"79",78,0.052
"80",79,0.059
"81",80,0.052
"82",81,0.047
"83",82,0.059
"84",83,0.07
"85",84,0.061
"86",85,0.048
"87",86,0.033
"88",87,0.063
"89",88,0.058
"90",89,0.049
"91",90,0.044
"92",91,0.052
"93",92,0.044
"94",93,0.051
"95",94,0.057
"96",95,0.051
"97",96,0.048
"98",97,0.061
"99",98,0.061
"100",99,0.06
"101",100,0.055
