"","krok","proc_chorych"
"1",0,0.05
"2",1,0.05
"3",2,0.05
"4",3,0.04
"5",4,0.06
"6",5,0.07
"7",6,0.08
"8",7,0.08
"9",8,0.09
"10",9,0.1
"11",10,0.15
"12",11,0.18
"13",12,0.19
"14",13,0.19
"15",14,0.18
"16",15,0.19
"17",16,0.2
"18",17,0.26
"19",18,0.25
"20",19,0.24
"21",20,0.25
"22",21,0.26
"23",22,0.27
"24",23,0.26
"25",24,0.26
"26",25,0.27
"27",26,0.25
"28",27,0.26
"29",28,0.29
"30",29,0.26
"31",30,0.32
"32",31,0.29
"33",32,0.29
"34",33,0.3
"35",34,0.28
"36",35,0.25
"37",36,0.25
"38",37,0.26
"39",38,0.26
"40",39,0.29
"41",40,0.29
"42",41,0.31
"43",42,0.29
"44",43,0.34
"45",44,0.29
"46",45,0.33
"47",46,0.33
"48",47,0.32
"49",48,0.26
"50",49,0.26
"51",50,0.26
"52",51,0.21
"53",52,0.2
"54",53,0.21
"55",54,0.2
"56",55,0.21
"57",56,0.25
"58",57,0.25
"59",58,0.25
"60",59,0.3
"61",60,0.32
"62",61,0.31
"63",62,0.3
"64",63,0.29
"65",64,0.32
"66",65,0.34
"67",66,0.39
"68",67,0.39
"69",68,0.41
"70",69,0.46
"71",70,0.47
"72",71,0.47
"73",72,0.51
"74",73,0.53
"75",74,0.55
"76",75,0.53
"77",76,0.56
"78",77,0.53
"79",78,0.56
"80",79,0.55
"81",80,0.56
"82",81,0.53
"83",82,0.52
"84",83,0.55
"85",84,0.48
"86",85,0.47
"87",86,0.5
"88",87,0.46
"89",88,0.44
"90",89,0.41
"91",90,0.4
"92",91,0.4
"93",92,0.44
"94",93,0.44
"95",94,0.43
"96",95,0.44
"97",96,0.48
"98",97,0.53
"99",98,0.55
"100",99,0.57
"101",100,0.58
