"","krok","proc_chorych"
"1",0,0.058
"2",1,0.148
"3",2,0.152
"4",3,0.162
"5",4,0.138
"6",5,0.133
"7",6,0.148
"8",7,0.159
"9",8,0.149
"10",9,0.135
"11",10,0.163
"12",11,0.132
"13",12,0.152
"14",13,0.158
"15",14,0.139
"16",15,0.159
"17",16,0.173
"18",17,0.163
"19",18,0.143
"20",19,0.154
"21",20,0.15
"22",21,0.147
"23",22,0.144
"24",23,0.154
"25",24,0.156
"26",25,0.141
"27",26,0.157
"28",27,0.136
"29",28,0.142
"30",29,0.155
"31",30,0.146
"32",31,0.15
"33",32,0.163
"34",33,0.127
"35",34,0.146
"36",35,0.155
"37",36,0.133
"38",37,0.153
"39",38,0.142
"40",39,0.159
"41",40,0.151
"42",41,0.138
"43",42,0.15
"44",43,0.136
"45",44,0.142
"46",45,0.149
"47",46,0.16
"48",47,0.147
"49",48,0.155
"50",49,0.131
"51",50,0.148
"52",51,0.143
"53",52,0.155
"54",53,0.144
"55",54,0.156
"56",55,0.148
"57",56,0.149
"58",57,0.137
"59",58,0.145
"60",59,0.17
"61",60,0.162
"62",61,0.14
"63",62,0.163
"64",63,0.139
"65",64,0.151
"66",65,0.142
"67",66,0.14
"68",67,0.148
"69",68,0.159
"70",69,0.147
"71",70,0.149
"72",71,0.146
"73",72,0.145
"74",73,0.161
"75",74,0.154
"76",75,0.194
"77",76,0.183
"78",77,0.147
"79",78,0.15
"80",79,0.155
"81",80,0.137
"82",81,0.137
"83",82,0.154
"84",83,0.155
"85",84,0.15
"86",85,0.134
"87",86,0.162
"88",87,0.163
"89",88,0.143
"90",89,0.161
"91",90,0.14
"92",91,0.167
"93",92,0.151
"94",93,0.128
"95",94,0.15
"96",95,0.125
"97",96,0.146
"98",97,0.151
"99",98,0.166
"100",99,0.146
"101",100,0.153
