"","krok","proc_chorych"
"1",0,0.23
"2",1,0.53
"3",2,0.7
"4",3,0.81
"5",4,0.83
"6",5,0.91
"7",6,0.85
"8",7,0.9
"9",8,0.85
"10",9,0.85
"11",10,0.9
"12",11,0.91
"13",12,0.85
"14",13,0.88
"15",14,0.84
"16",15,0.88
"17",16,0.91
"18",17,0.84
"19",18,0.86
"20",19,0.9
"21",20,0.9
"22",21,0.91
"23",22,0.9
"24",23,0.93
"25",24,0.93
"26",25,0.84
"27",26,0.91
"28",27,0.88
"29",28,0.86
"30",29,0.9
"31",30,0.93
"32",31,0.91
"33",32,0.87
"34",33,0.89
"35",34,0.9
"36",35,0.88
"37",36,0.94
"38",37,0.88
"39",38,0.83
"40",39,0.89
"41",40,0.95
"42",41,0.85
"43",42,0.93
"44",43,0.87
"45",44,0.89
"46",45,0.92
"47",46,0.88
"48",47,0.85
"49",48,0.84
"50",49,0.92
"51",50,0.89
"52",51,0.83
"53",52,0.81
"54",53,0.81
"55",54,0.91
"56",55,0.89
"57",56,0.85
"58",57,0.86
"59",58,0.87
"60",59,0.88
"61",60,0.84
"62",61,0.83
"63",62,0.81
"64",63,0.89
"65",64,0.92
"66",65,0.88
"67",66,0.87
"68",67,0.85
"69",68,0.89
"70",69,0.89
"71",70,0.95
"72",71,0.92
"73",72,0.92
"74",73,0.9
"75",74,0.9
"76",75,0.9
"77",76,0.88
"78",77,0.86
"79",78,0.88
"80",79,0.84
"81",80,0.88
"82",81,0.91
"83",82,0.9
"84",83,0.8
"85",84,0.84
"86",85,0.89
"87",86,0.85
"88",87,0.87
"89",88,0.9
"90",89,0.91
"91",90,0.81
"92",91,0.84
"93",92,0.92
"94",93,0.93
"95",94,0.88
"96",95,0.89
"97",96,0.85
"98",97,0.83
"99",98,0.89
"100",99,0.89
"101",100,0.9
