"","krok","proc_chorych"
"1",0,0.044
"2",1,0.108
"3",2,0.141
"4",3,0.131
"5",4,0.125
"6",5,0.123
"7",6,0.12
"8",7,0.126
"9",8,0.13
"10",9,0.108
"11",10,0.138
"12",11,0.138
"13",12,0.141
"14",13,0.154
"15",14,0.126
"16",15,0.119
"17",16,0.155
"18",17,0.144
"19",18,0.118
"20",19,0.13
"21",20,0.15
"22",21,0.127
"23",22,0.136
"24",23,0.125
"25",24,0.136
"26",25,0.115
"27",26,0.127
"28",27,0.131
"29",28,0.13
"30",29,0.123
"31",30,0.11
"32",31,0.134
"33",32,0.126
"34",33,0.146
"35",34,0.14
"36",35,0.145
"37",36,0.152
"38",37,0.138
"39",38,0.119
"40",39,0.121
"41",40,0.148
"42",41,0.135
"43",42,0.14
"44",43,0.136
"45",44,0.12
"46",45,0.13
"47",46,0.133
"48",47,0.136
"49",48,0.142
"50",49,0.129
"51",50,0.139
"52",51,0.138
"53",52,0.135
"54",53,0.14
"55",54,0.116
"56",55,0.149
"57",56,0.124
"58",57,0.122
"59",58,0.114
"60",59,0.115
"61",60,0.135
"62",61,0.133
"63",62,0.13
"64",63,0.131
"65",64,0.127
"66",65,0.113
"67",66,0.146
"68",67,0.115
"69",68,0.128
"70",69,0.127
"71",70,0.122
"72",71,0.138
"73",72,0.154
"74",73,0.131
"75",74,0.131
"76",75,0.133
"77",76,0.145
"78",77,0.152
"79",78,0.135
"80",79,0.139
"81",80,0.125
"82",81,0.129
"83",82,0.118
"84",83,0.121
"85",84,0.154
"86",85,0.118
"87",86,0.157
"88",87,0.126
"89",88,0.132
"90",89,0.152
"91",90,0.136
"92",91,0.135
"93",92,0.118
"94",93,0.147
"95",94,0.14
"96",95,0.113
"97",96,0.127
"98",97,0.154
"99",98,0.128
"100",99,0.13
"101",100,0.146
