"","krok","proc_chorych"
"1",0,0.058
"2",1,0.192
"3",2,0.207
"4",3,0.195
"5",4,0.217
"6",5,0.233
"7",6,0.19
"8",7,0.208
"9",8,0.218
"10",9,0.209
"11",10,0.185
"12",11,0.203
"13",12,0.208
"14",13,0.215
"15",14,0.209
"16",15,0.22
"17",16,0.205
"18",17,0.202
"19",18,0.217
"20",19,0.198
"21",20,0.207
"22",21,0.198
"23",22,0.215
"24",23,0.217
"25",24,0.214
"26",25,0.212
"27",26,0.216
"28",27,0.212
"29",28,0.192
"30",29,0.196
"31",30,0.211
"32",31,0.218
"33",32,0.194
"34",33,0.22
"35",34,0.211
"36",35,0.217
"37",36,0.21
"38",37,0.205
"39",38,0.22
"40",39,0.205
"41",40,0.201
"42",41,0.189
"43",42,0.218
"44",43,0.223
"45",44,0.194
"46",45,0.196
"47",46,0.222
"48",47,0.21
"49",48,0.202
"50",49,0.218
"51",50,0.222
"52",51,0.203
"53",52,0.217
"54",53,0.197
"55",54,0.19
"56",55,0.212
"57",56,0.196
"58",57,0.186
"59",58,0.196
"60",59,0.204
"61",60,0.166
"62",61,0.193
"63",62,0.205
"64",63,0.193
"65",64,0.207
"66",65,0.213
"67",66,0.214
"68",67,0.217
"69",68,0.195
"70",69,0.196
"71",70,0.186
"72",71,0.214
"73",72,0.197
"74",73,0.205
"75",74,0.21
"76",75,0.199
"77",76,0.206
"78",77,0.207
"79",78,0.2
"80",79,0.201
"81",80,0.202
"82",81,0.213
"83",82,0.214
"84",83,0.21
"85",84,0.22
"86",85,0.195
"87",86,0.208
"88",87,0.207
"89",88,0.19
"90",89,0.202
"91",90,0.214
"92",91,0.221
"93",92,0.22
"94",93,0.206
"95",94,0.203
"96",95,0.222
"97",96,0.208
"98",97,0.198
"99",98,0.182
"100",99,0.183
"101",100,0.208
