"","krok","proc_chorych"
"1",0,0.061
"2",1,0.12
"3",2,0.155
"4",3,0.2
"5",4,0.227
"6",5,0.239
"7",6,0.235
"8",7,0.246
"9",8,0.266
"10",9,0.268
"11",10,0.268
"12",11,0.27
"13",12,0.269
"14",13,0.275
"15",14,0.292
"16",15,0.295
"17",16,0.295
"18",17,0.269
"19",18,0.275
"20",19,0.258
"21",20,0.246
"22",21,0.262
"23",22,0.263
"24",23,0.243
"25",24,0.264
"26",25,0.271
"27",26,0.273
"28",27,0.281
"29",28,0.301
"30",29,0.307
"31",30,0.303
"32",31,0.309
"33",32,0.31
"34",33,0.298
"35",34,0.297
"36",35,0.291
"37",36,0.269
"38",37,0.251
"39",38,0.255
"40",39,0.272
"41",40,0.274
"42",41,0.272
"43",42,0.285
"44",43,0.275
"45",44,0.275
"46",45,0.278
"47",46,0.27
"48",47,0.274
"49",48,0.254
"50",49,0.247
"51",50,0.261
"52",51,0.267
"53",52,0.284
"54",53,0.291
"55",54,0.3
"56",55,0.307
"57",56,0.319
"58",57,0.295
"59",58,0.279
"60",59,0.3
"61",60,0.296
"62",61,0.281
"63",62,0.291
"64",63,0.288
"65",64,0.298
"66",65,0.304
"67",66,0.297
"68",67,0.286
"69",68,0.297
"70",69,0.297
"71",70,0.293
"72",71,0.29
"73",72,0.285
"74",73,0.292
"75",74,0.295
"76",75,0.3
"77",76,0.324
"78",77,0.323
"79",78,0.307
"80",79,0.301
"81",80,0.295
"82",81,0.279
"83",82,0.291
"84",83,0.284
"85",84,0.282
"86",85,0.282
"87",86,0.279
"88",87,0.263
"89",88,0.261
"90",89,0.266
"91",90,0.273
"92",91,0.272
"93",92,0.263
"94",93,0.27
"95",94,0.294
"96",95,0.287
"97",96,0.29
"98",97,0.28
"99",98,0.289
"100",99,0.278
"101",100,0.279
