"","krok","proc_chorych"
"1",0,0.044
"2",1,0.468
"3",2,0.663
"4",3,0.748
"5",4,0.802
"6",5,0.812
"7",6,0.823
"8",7,0.818
"9",8,0.816
"10",9,0.822
"11",10,0.809
"12",11,0.799
"13",12,0.789
"14",13,0.821
"15",14,0.815
"16",15,0.834
"17",16,0.841
"18",17,0.832
"19",18,0.824
"20",19,0.825
"21",20,0.827
"22",21,0.825
"23",22,0.817
"24",23,0.831
"25",24,0.806
"26",25,0.82
"27",26,0.821
"28",27,0.801
"29",28,0.804
"30",29,0.804
"31",30,0.798
"32",31,0.821
"33",32,0.799
"34",33,0.799
"35",34,0.805
"36",35,0.81
"37",36,0.806
"38",37,0.831
"39",38,0.809
"40",39,0.83
"41",40,0.824
"42",41,0.821
"43",42,0.817
"44",43,0.816
"45",44,0.796
"46",45,0.809
"47",46,0.809
"48",47,0.813
"49",48,0.812
"50",49,0.803
"51",50,0.809
"52",51,0.807
"53",52,0.827
"54",53,0.814
"55",54,0.829
"56",55,0.841
"57",56,0.82
"58",57,0.828
"59",58,0.828
"60",59,0.826
"61",60,0.817
"62",61,0.826
"63",62,0.819
"64",63,0.818
"65",64,0.811
"66",65,0.81
"67",66,0.813
"68",67,0.82
"69",68,0.818
"70",69,0.785
"71",70,0.812
"72",71,0.825
"73",72,0.816
"74",73,0.813
"75",74,0.798
"76",75,0.817
"77",76,0.821
"78",77,0.822
"79",78,0.829
"80",79,0.83
"81",80,0.831
"82",81,0.822
"83",82,0.821
"84",83,0.821
"85",84,0.829
"86",85,0.806
"87",86,0.811
"88",87,0.802
"89",88,0.806
"90",89,0.804
"91",90,0.805
"92",91,0.819
"93",92,0.816
"94",93,0.799
"95",94,0.798
"96",95,0.809
"97",96,0.82
"98",97,0.828
"99",98,0.817
"100",99,0.822
"101",100,0.849
