"","krok","proc_chorych"
"1",0,0.037
"2",1,0.366
"3",2,0.469
"4",3,0.534
"5",4,0.521
"6",5,0.541
"7",6,0.533
"8",7,0.528
"9",8,0.527
"10",9,0.55
"11",10,0.565
"12",11,0.545
"13",12,0.539
"14",13,0.56
"15",14,0.557
"16",15,0.546
"17",16,0.51
"18",17,0.539
"19",18,0.499
"20",19,0.529
"21",20,0.511
"22",21,0.543
"23",22,0.538
"24",23,0.532
"25",24,0.547
"26",25,0.534
"27",26,0.54
"28",27,0.553
"29",28,0.578
"30",29,0.559
"31",30,0.557
"32",31,0.514
"33",32,0.524
"34",33,0.541
"35",34,0.519
"36",35,0.509
"37",36,0.522
"38",37,0.544
"39",38,0.532
"40",39,0.543
"41",40,0.542
"42",41,0.546
"43",42,0.544
"44",43,0.573
"45",44,0.546
"46",45,0.548
"47",46,0.531
"48",47,0.541
"49",48,0.537
"50",49,0.54
"51",50,0.541
"52",51,0.556
"53",52,0.558
"54",53,0.542
"55",54,0.547
"56",55,0.542
"57",56,0.533
"58",57,0.525
"59",58,0.548
"60",59,0.546
"61",60,0.556
"62",61,0.53
"63",62,0.569
"64",63,0.526
"65",64,0.543
"66",65,0.552
"67",66,0.537
"68",67,0.536
"69",68,0.52
"70",69,0.545
"71",70,0.539
"72",71,0.554
"73",72,0.545
"74",73,0.528
"75",74,0.525
"76",75,0.527
"77",76,0.523
"78",77,0.531
"79",78,0.51
"80",79,0.538
"81",80,0.546
"82",81,0.543
"83",82,0.563
"84",83,0.527
"85",84,0.529
"86",85,0.553
"87",86,0.537
"88",87,0.525
"89",88,0.55
"90",89,0.557
"91",90,0.564
"92",91,0.547
"93",92,0.536
"94",93,0.559
"95",94,0.557
"96",95,0.559
"97",96,0.529
"98",97,0.521
"99",98,0.523
"100",99,0.54
"101",100,0.542
