"","krok","proc_chorych"
"1",0,0.27
"2",1,0.42
"3",2,0.53
"4",3,0.58
"5",4,0.57
"6",5,0.63
"7",6,0.71
"8",7,0.75
"9",8,0.74
"10",9,0.75
"11",10,0.76
"12",11,0.79
"13",12,0.77
"14",13,0.73
"15",14,0.73
"16",15,0.77
"17",16,0.75
"18",17,0.78
"19",18,0.78
"20",19,0.76
"21",20,0.73
"22",21,0.71
"23",22,0.7
"24",23,0.74
"25",24,0.76
"26",25,0.8
"27",26,0.8
"28",27,0.83
"29",28,0.87
"30",29,0.8
"31",30,0.83
"32",31,0.84
"33",32,0.81
"34",33,0.76
"35",34,0.8
"36",35,0.82
"37",36,0.84
"38",37,0.82
"39",38,0.79
"40",39,0.82
"41",40,0.79
"42",41,0.78
"43",42,0.75
"44",43,0.73
"45",44,0.7
"46",45,0.69
"47",46,0.61
"48",47,0.64
"49",48,0.68
"50",49,0.67
"51",50,0.68
"52",51,0.76
"53",52,0.77
"54",53,0.82
"55",54,0.79
"56",55,0.76
"57",56,0.79
"58",57,0.83
"59",58,0.81
"60",59,0.83
"61",60,0.78
"62",61,0.77
"63",62,0.76
"64",63,0.74
"65",64,0.77
"66",65,0.82
"67",66,0.78
"68",67,0.79
"69",68,0.78
"70",69,0.76
"71",70,0.77
"72",71,0.78
"73",72,0.79
"74",73,0.72
"75",74,0.8
"76",75,0.81
"77",76,0.78
"78",77,0.8
"79",78,0.8
"80",79,0.79
"81",80,0.82
"82",81,0.8
"83",82,0.73
"84",83,0.76
"85",84,0.81
"86",85,0.81
"87",86,0.78
"88",87,0.78
"89",88,0.75
"90",89,0.78
"91",90,0.81
"92",91,0.83
"93",92,0.77
"94",93,0.79
"95",94,0.81
"96",95,0.77
"97",96,0.8
"98",97,0.8
"99",98,0.8
"100",99,0.83
"101",100,0.76
