"","krok","proc_chorych"
"1",0,0.22
"2",1,0.31
"3",2,0.41
"4",3,0.47
"5",4,0.48
"6",5,0.55
"7",6,0.56
"8",7,0.59
"9",8,0.61
"10",9,0.64
"11",10,0.65
"12",11,0.69
"13",12,0.71
"14",13,0.76
"15",14,0.68
"16",15,0.7
"17",16,0.72
"18",17,0.69
"19",18,0.69
"20",19,0.67
"21",20,0.63
"22",21,0.66
"23",22,0.69
"24",23,0.67
"25",24,0.71
"26",25,0.71
"27",26,0.74
"28",27,0.74
"29",28,0.71
"30",29,0.76
"31",30,0.7
"32",31,0.68
"33",32,0.67
"34",33,0.74
"35",34,0.78
"36",35,0.75
"37",36,0.7
"38",37,0.67
"39",38,0.69
"40",39,0.77
"41",40,0.76
"42",41,0.81
"43",42,0.78
"44",43,0.71
"45",44,0.75
"46",45,0.75
"47",46,0.72
"48",47,0.75
"49",48,0.75
"50",49,0.76
"51",50,0.73
"52",51,0.77
"53",52,0.82
"54",53,0.79
"55",54,0.85
"56",55,0.72
"57",56,0.74
"58",57,0.8
"59",58,0.81
"60",59,0.85
"61",60,0.82
"62",61,0.78
"63",62,0.81
"64",63,0.8
"65",64,0.77
"66",65,0.73
"67",66,0.75
"68",67,0.79
"69",68,0.73
"70",69,0.76
"71",70,0.7
"72",71,0.7
"73",72,0.69
"74",73,0.66
"75",74,0.7
"76",75,0.71
"77",76,0.75
"78",77,0.75
"79",78,0.74
"80",79,0.71
"81",80,0.74
"82",81,0.75
"83",82,0.74
"84",83,0.79
"85",84,0.78
"86",85,0.79
"87",86,0.74
"88",87,0.76
"89",88,0.75
"90",89,0.75
"91",90,0.75
"92",91,0.78
"93",92,0.77
"94",93,0.78
"95",94,0.74
"96",95,0.78
"97",96,0.76
"98",97,0.74
"99",98,0.76
"100",99,0.72
"101",100,0.73
