"","krok","proc_chorych"
"1",0,0.1
"2",1,0.16
"3",2,0.21
"4",3,0.27
"5",4,0.38
"6",5,0.49
"7",6,0.58
"8",7,0.66
"9",8,0.74
"10",9,0.8
"11",10,0.83
"12",11,0.81
"13",12,0.79
"14",13,0.82
"15",14,0.78
"16",15,0.82
"17",16,0.85
"18",17,0.87
"19",18,0.84
"20",19,0.88
"21",20,0.91
"22",21,0.86
"23",22,0.93
"24",23,0.87
"25",24,0.86
"26",25,0.83
"27",26,0.85
"28",27,0.87
"29",28,0.81
"30",29,0.83
"31",30,0.85
"32",31,0.86
"33",32,0.84
"34",33,0.85
"35",34,0.83
"36",35,0.86
"37",36,0.88
"38",37,0.89
"39",38,0.86
"40",39,0.82
"41",40,0.83
"42",41,0.81
"43",42,0.84
"44",43,0.84
"45",44,0.88
"46",45,0.86
"47",46,0.9
"48",47,0.86
"49",48,0.83
"50",49,0.83
"51",50,0.84
"52",51,0.87
"53",52,0.86
"54",53,0.84
"55",54,0.73
"56",55,0.71
"57",56,0.77
"58",57,0.81
"59",58,0.85
"60",59,0.84
"61",60,0.86
"62",61,0.81
"63",62,0.81
"64",63,0.81
"65",64,0.77
"66",65,0.77
"67",66,0.76
"68",67,0.79
"69",68,0.76
"70",69,0.77
"71",70,0.82
"72",71,0.84
"73",72,0.83
"74",73,0.84
"75",74,0.84
"76",75,0.79
"77",76,0.82
"78",77,0.83
"79",78,0.86
"80",79,0.86
"81",80,0.89
"82",81,0.86
"83",82,0.85
"84",83,0.89
"85",84,0.92
"86",85,0.91
"87",86,0.87
"88",87,0.86
"89",88,0.86
"90",89,0.82
"91",90,0.87
"92",91,0.89
"93",92,0.86
"94",93,0.85
"95",94,0.75
"96",95,0.83
"97",96,0.86
"98",97,0.83
"99",98,0.82
"100",99,0.82
"101",100,0.8
