"","krok","proc_chorych"
"1",0,0.0517578125
"2",1,0.0869140625
"3",2,0.12109375
"4",3,0.1572265625
"5",4,0.1904296875
"6",5,0.224609375
"7",6,0.228515625
"8",7,0.2666015625
"9",8,0.283203125
"10",9,0.283203125
"11",10,0.3134765625
"12",11,0.328125
"13",12,0.365234375
"14",13,0.33984375
"15",14,0.3388671875
"16",15,0.322265625
"17",16,0.333984375
"18",17,0.357421875
"19",18,0.3603515625
"20",19,0.3466796875
"21",20,0.3671875
"22",21,0.3544921875
"23",22,0.3388671875
"24",23,0.333984375
"25",24,0.361328125
"26",25,0.3291015625
"27",26,0.3193359375
"28",27,0.3466796875
"29",28,0.373046875
"30",29,0.357421875
"31",30,0.359375
"32",31,0.3515625
"33",32,0.341796875
"34",33,0.333984375
"35",34,0.36328125
"36",35,0.337890625
"37",36,0.33984375
"38",37,0.3525390625
"39",38,0.330078125
"40",39,0.333984375
"41",40,0.33203125
"42",41,0.3251953125
"43",42,0.34765625
"44",43,0.349609375
"45",44,0.375
"46",45,0.3662109375
"47",46,0.359375
"48",47,0.3359375
"49",48,0.359375
"50",49,0.3447265625
"51",50,0.3466796875
"52",51,0.34375
"53",52,0.3271484375
"54",53,0.3369140625
"55",54,0.337890625
"56",55,0.353515625
"57",56,0.36328125
"58",57,0.35546875
"59",58,0.3583984375
"60",59,0.3544921875
"61",60,0.3623046875
"62",61,0.3623046875
"63",62,0.35546875
"64",63,0.35546875
"65",64,0.35546875
"66",65,0.3525390625
"67",66,0.353515625
"68",67,0.3408203125
"69",68,0.34765625
"70",69,0.345703125
"71",70,0.3564453125
"72",71,0.3740234375
"73",72,0.3583984375
"74",73,0.3515625
"75",74,0.345703125
"76",75,0.3623046875
"77",76,0.314453125
"78",77,0.318359375
"79",78,0.3212890625
"80",79,0.34375
"81",80,0.3486328125
"82",81,0.328125
"83",82,0.3369140625
"84",83,0.357421875
"85",84,0.3330078125
"86",85,0.35546875
"87",86,0.3408203125
"88",87,0.3486328125
"89",88,0.3505859375
"90",89,0.3369140625
"91",90,0.3525390625
"92",91,0.3505859375
"93",92,0.3583984375
"94",93,0.3349609375
"95",94,0.337890625
"96",95,0.3310546875
"97",96,0.3388671875
"98",97,0.3662109375
"99",98,0.3505859375
"100",99,0.3779296875
"101",100,0.369140625
