"","krok","proc_chorych"
"1",0,0.16
"2",1,0.4
"3",2,0.58
"4",3,0.7
"5",4,0.76
"6",5,0.78
"7",6,0.82
"8",7,0.82
"9",8,0.91
"10",9,0.9
"11",10,0.89
"12",11,0.89
"13",12,0.86
"14",13,0.82
"15",14,0.8
"16",15,0.9
"17",16,0.88
"18",17,0.86
"19",18,0.87
"20",19,0.82
"21",20,0.83
"22",21,0.88
"23",22,0.84
"24",23,0.89
"25",24,0.83
"26",25,0.84
"27",26,0.86
"28",27,0.84
"29",28,0.9
"30",29,0.85
"31",30,0.85
"32",31,0.89
"33",32,0.88
"34",33,0.84
"35",34,0.83
"36",35,0.85
"37",36,0.86
"38",37,0.88
"39",38,0.85
"40",39,0.89
"41",40,0.87
"42",41,0.85
"43",42,0.9
"44",43,0.83
"45",44,0.84
"46",45,0.85
"47",46,0.81
"48",47,0.84
"49",48,0.84
"50",49,0.84
"51",50,0.82
"52",51,0.9
"53",52,0.88
"54",53,0.87
"55",54,0.89
"56",55,0.86
"57",56,0.84
"58",57,0.87
"59",58,0.92
"60",59,0.89
"61",60,0.87
"62",61,0.85
"63",62,0.84
"64",63,0.83
"65",64,0.89
"66",65,0.84
"67",66,0.82
"68",67,0.82
"69",68,0.83
"70",69,0.86
"71",70,0.89
"72",71,0.82
"73",72,0.85
"74",73,0.85
"75",74,0.78
"76",75,0.8
"77",76,0.82
"78",77,0.8
"79",78,0.87
"80",79,0.9
"81",80,0.89
"82",81,0.78
"83",82,0.78
"84",83,0.74
"85",84,0.77
"86",85,0.75
"87",86,0.76
"88",87,0.81
"89",88,0.84
"90",89,0.88
"91",90,0.83
"92",91,0.86
"93",92,0.81
"94",93,0.76
"95",94,0.84
"96",95,0.82
"97",96,0.86
"98",97,0.85
"99",98,0.82
"100",99,0.84
"101",100,0.87
