"","krok","proc_chorych"
"1",0,0.04296875
"2",1,0.078125
"3",2,0.1259765625
"4",3,0.1953125
"5",4,0.232421875
"6",5,0.2724609375
"7",6,0.318359375
"8",7,0.3310546875
"9",8,0.3779296875
"10",9,0.4091796875
"11",10,0.4443359375
"12",11,0.4423828125
"13",12,0.4365234375
"14",13,0.4423828125
"15",14,0.4912109375
"16",15,0.4794921875
"17",16,0.4716796875
"18",17,0.505859375
"19",18,0.4736328125
"20",19,0.484375
"21",20,0.486328125
"22",21,0.521484375
"23",22,0.5048828125
"24",23,0.498046875
"25",24,0.515625
"26",25,0.5087890625
"27",26,0.5185546875
"28",27,0.5361328125
"29",28,0.5224609375
"30",29,0.5126953125
"31",30,0.501953125
"32",31,0.517578125
"33",32,0.5
"34",33,0.509765625
"35",34,0.53515625
"36",35,0.5224609375
"37",36,0.5126953125
"38",37,0.4873046875
"39",38,0.5009765625
"40",39,0.501953125
"41",40,0.5087890625
"42",41,0.5244140625
"43",42,0.529296875
"44",43,0.5224609375
"45",44,0.5126953125
"46",45,0.50390625
"47",46,0.51953125
"48",47,0.5107421875
"49",48,0.533203125
"50",49,0.53125
"51",50,0.53125
"52",51,0.51953125
"53",52,0.5107421875
"54",53,0.5361328125
"55",54,0.5322265625
"56",55,0.53125
"57",56,0.5146484375
"58",57,0.509765625
"59",58,0.529296875
"60",59,0.505859375
"61",60,0.4912109375
"62",61,0.5244140625
"63",62,0.5126953125
"64",63,0.5029296875
"65",64,0.4853515625
"66",65,0.48828125
"67",66,0.4921875
"68",67,0.5126953125
"69",68,0.5126953125
"70",69,0.5146484375
"71",70,0.513671875
"72",71,0.5263671875
"73",72,0.5166015625
"74",73,0.5166015625
"75",74,0.501953125
"76",75,0.5126953125
"77",76,0.53125
"78",77,0.552734375
"79",78,0.5224609375
"80",79,0.5234375
"81",80,0.5595703125
"82",81,0.533203125
"83",82,0.52734375
"84",83,0.5400390625
"85",84,0.533203125
"86",85,0.544921875
"87",86,0.498046875
"88",87,0.49609375
"89",88,0.5107421875
"90",89,0.5166015625
"91",90,0.529296875
"92",91,0.529296875
"93",92,0.5166015625
"94",93,0.505859375
"95",94,0.5107421875
"96",95,0.5390625
"97",96,0.5146484375
"98",97,0.5
"99",98,0.513671875
"100",99,0.4990234375
"101",100,0.49609375
