"","krok","proc_chorych"
"1",0,0.09
"2",1,0.47
"3",2,0.67
"4",3,0.78
"5",4,0.69
"6",5,0.7
"7",6,0.68
"8",7,0.71
"9",8,0.65
"10",9,0.75
"11",10,0.76
"12",11,0.8
"13",12,0.81
"14",13,0.8
"15",14,0.8
"16",15,0.75
"17",16,0.76
"18",17,0.79
"19",18,0.79
"20",19,0.72
"21",20,0.77
"22",21,0.71
"23",22,0.8
"24",23,0.79
"25",24,0.8
"26",25,0.81
"27",26,0.87
"28",27,0.82
"29",28,0.84
"30",29,0.85
"31",30,0.84
"32",31,0.82
"33",32,0.83
"34",33,0.81
"35",34,0.81
"36",35,0.79
"37",36,0.78
"38",37,0.78
"39",38,0.86
"40",39,0.86
"41",40,0.82
"42",41,0.8
"43",42,0.69
"44",43,0.67
"45",44,0.7
"46",45,0.76
"47",46,0.76
"48",47,0.74
"49",48,0.76
"50",49,0.73
"51",50,0.82
"52",51,0.86
"53",52,0.82
"54",53,0.86
"55",54,0.72
"56",55,0.73
"57",56,0.7
"58",57,0.69
"59",58,0.74
"60",59,0.76
"61",60,0.73
"62",61,0.76
"63",62,0.76
"64",63,0.75
"65",64,0.76
"66",65,0.8
"67",66,0.8
"68",67,0.81
"69",68,0.83
"70",69,0.8
"71",70,0.76
"72",71,0.82
"73",72,0.77
"74",73,0.82
"75",74,0.8
"76",75,0.77
"77",76,0.79
"78",77,0.8
"79",78,0.85
"80",79,0.84
"81",80,0.74
"82",81,0.77
"83",82,0.74
"84",83,0.79
"85",84,0.74
"86",85,0.72
"87",86,0.79
"88",87,0.8
"89",88,0.76
"90",89,0.78
"91",90,0.77
"92",91,0.8
"93",92,0.75
"94",93,0.7
"95",94,0.74
"96",95,0.72
"97",96,0.8
"98",97,0.86
"99",98,0.86
"100",99,0.83
"101",100,0.83
