"","krok","proc_chorych"
"1",0,0.044
"2",1,0.199
"3",2,0.246
"4",3,0.254
"5",4,0.277
"6",5,0.275
"7",6,0.31
"8",7,0.279
"9",8,0.287
"10",9,0.289
"11",10,0.298
"12",11,0.308
"13",12,0.307
"14",13,0.287
"15",14,0.29
"16",15,0.279
"17",16,0.274
"18",17,0.293
"19",18,0.264
"20",19,0.281
"21",20,0.291
"22",21,0.295
"23",22,0.276
"24",23,0.286
"25",24,0.279
"26",25,0.282
"27",26,0.277
"28",27,0.271
"29",28,0.275
"30",29,0.279
"31",30,0.29
"32",31,0.275
"33",32,0.276
"34",33,0.286
"35",34,0.315
"36",35,0.276
"37",36,0.291
"38",37,0.273
"39",38,0.302
"40",39,0.287
"41",40,0.29
"42",41,0.31
"43",42,0.307
"44",43,0.282
"45",44,0.307
"46",45,0.278
"47",46,0.321
"48",47,0.289
"49",48,0.29
"50",49,0.28
"51",50,0.302
"52",51,0.263
"53",52,0.293
"54",53,0.286
"55",54,0.284
"56",55,0.269
"57",56,0.276
"58",57,0.295
"59",58,0.284
"60",59,0.285
"61",60,0.286
"62",61,0.268
"63",62,0.315
"64",63,0.286
"65",64,0.28
"66",65,0.267
"67",66,0.278
"68",67,0.264
"69",68,0.272
"70",69,0.295
"71",70,0.304
"72",71,0.28
"73",72,0.262
"74",73,0.29
"75",74,0.289
"76",75,0.281
"77",76,0.275
"78",77,0.272
"79",78,0.289
"80",79,0.289
"81",80,0.293
"82",81,0.289
"83",82,0.283
"84",83,0.284
"85",84,0.284
"86",85,0.295
"87",86,0.293
"88",87,0.268
"89",88,0.277
"90",89,0.284
"91",90,0.265
"92",91,0.271
"93",92,0.274
"94",93,0.295
"95",94,0.29
"96",95,0.273
"97",96,0.272
"98",97,0.285
"99",98,0.299
"100",99,0.288
"101",100,0.264
