"","krok","proc_chorych"
"1",0,0.049
"2",1,0.195
"3",2,0.248
"4",3,0.274
"5",4,0.314
"6",5,0.31
"7",6,0.324
"8",7,0.325
"9",8,0.316
"10",9,0.295
"11",10,0.276
"12",11,0.299
"13",12,0.299
"14",13,0.295
"15",14,0.305
"16",15,0.324
"17",16,0.343
"18",17,0.312
"19",18,0.308
"20",19,0.282
"21",20,0.316
"22",21,0.315
"23",22,0.3
"24",23,0.286
"25",24,0.304
"26",25,0.305
"27",26,0.322
"28",27,0.336
"29",28,0.314
"30",29,0.311
"31",30,0.331
"32",31,0.341
"33",32,0.321
"34",33,0.336
"35",34,0.329
"36",35,0.305
"37",36,0.305
"38",37,0.317
"39",38,0.314
"40",39,0.345
"41",40,0.306
"42",41,0.307
"43",42,0.315
"44",43,0.321
"45",44,0.302
"46",45,0.275
"47",46,0.293
"48",47,0.292
"49",48,0.284
"50",49,0.295
"51",50,0.308
"52",51,0.302
"53",52,0.323
"54",53,0.322
"55",54,0.322
"56",55,0.342
"57",56,0.322
"58",57,0.295
"59",58,0.317
"60",59,0.33
"61",60,0.325
"62",61,0.313
"63",62,0.296
"64",63,0.305
"65",64,0.291
"66",65,0.311
"67",66,0.312
"68",67,0.31
"69",68,0.308
"70",69,0.316
"71",70,0.301
"72",71,0.287
"73",72,0.288
"74",73,0.294
"75",74,0.296
"76",75,0.298
"77",76,0.318
"78",77,0.29
"79",78,0.299
"80",79,0.291
"81",80,0.286
"82",81,0.304
"83",82,0.332
"84",83,0.347
"85",84,0.325
"86",85,0.31
"87",86,0.281
"88",87,0.291
"89",88,0.29
"90",89,0.308
"91",90,0.303
"92",91,0.313
"93",92,0.315
"94",93,0.302
"95",94,0.296
"96",95,0.31
"97",96,0.324
"98",97,0.334
"99",98,0.303
"100",99,0.315
"101",100,0.321
