"","krok","proc_chorych"
"1",0,0.041
"2",1,0.256
"3",2,0.293
"4",3,0.253
"5",4,0.267
"6",5,0.265
"7",6,0.268
"8",7,0.302
"9",8,0.267
"10",9,0.258
"11",10,0.28
"12",11,0.286
"13",12,0.297
"14",13,0.3
"15",14,0.287
"16",15,0.276
"17",16,0.268
"18",17,0.3
"19",18,0.302
"20",19,0.293
"21",20,0.284
"22",21,0.288
"23",22,0.268
"24",23,0.252
"25",24,0.281
"26",25,0.3
"27",26,0.285
"28",27,0.299
"29",28,0.266
"30",29,0.285
"31",30,0.279
"32",31,0.289
"33",32,0.272
"34",33,0.283
"35",34,0.292
"36",35,0.277
"37",36,0.299
"38",37,0.273
"39",38,0.291
"40",39,0.271
"41",40,0.283
"42",41,0.281
"43",42,0.291
"44",43,0.27
"45",44,0.267
"46",45,0.271
"47",46,0.292
"48",47,0.305
"49",48,0.274
"50",49,0.297
"51",50,0.292
"52",51,0.29
"53",52,0.294
"54",53,0.291
"55",54,0.265
"56",55,0.276
"57",56,0.293
"58",57,0.273
"59",58,0.284
"60",59,0.315
"61",60,0.284
"62",61,0.284
"63",62,0.291
"64",63,0.3
"65",64,0.29
"66",65,0.292
"67",66,0.291
"68",67,0.275
"69",68,0.275
"70",69,0.276
"71",70,0.289
"72",71,0.27
"73",72,0.267
"74",73,0.266
"75",74,0.274
"76",75,0.312
"77",76,0.302
"78",77,0.278
"79",78,0.278
"80",79,0.293
"81",80,0.306
"82",81,0.293
"83",82,0.299
"84",83,0.285
"85",84,0.298
"86",85,0.265
"87",86,0.298
"88",87,0.265
"89",88,0.28
"90",89,0.287
"91",90,0.267
"92",91,0.28
"93",92,0.292
"94",93,0.266
"95",94,0.28
"96",95,0.287
"97",96,0.29
"98",97,0.284
"99",98,0.262
"100",99,0.275
"101",100,0.288
