"","krok","proc_chorych"
"1",0,0.052
"2",1,0.359
"3",2,0.513
"4",3,0.571
"5",4,0.584
"6",5,0.579
"7",6,0.602
"8",7,0.591
"9",8,0.616
"10",9,0.623
"11",10,0.638
"12",11,0.633
"13",12,0.612
"14",13,0.606
"15",14,0.615
"16",15,0.639
"17",16,0.647
"18",17,0.646
"19",18,0.632
"20",19,0.604
"21",20,0.602
"22",21,0.579
"23",22,0.594
"24",23,0.609
"25",24,0.613
"26",25,0.596
"27",26,0.609
"28",27,0.594
"29",28,0.616
"30",29,0.626
"31",30,0.594
"32",31,0.613
"33",32,0.618
"34",33,0.596
"35",34,0.602
"36",35,0.626
"37",36,0.627
"38",37,0.626
"39",38,0.625
"40",39,0.63
"41",40,0.628
"42",41,0.611
"43",42,0.591
"44",43,0.602
"45",44,0.617
"46",45,0.622
"47",46,0.643
"48",47,0.622
"49",48,0.619
"50",49,0.624
"51",50,0.604
"52",51,0.608
"53",52,0.62
"54",53,0.627
"55",54,0.607
"56",55,0.603
"57",56,0.611
"58",57,0.587
"59",58,0.615
"60",59,0.624
"61",60,0.644
"62",61,0.629
"63",62,0.66
"64",63,0.623
"65",64,0.602
"66",65,0.606
"67",66,0.623
"68",67,0.611
"69",68,0.621
"70",69,0.605
"71",70,0.62
"72",71,0.637
"73",72,0.619
"74",73,0.621
"75",74,0.621
"76",75,0.632
"77",76,0.618
"78",77,0.615
"79",78,0.612
"80",79,0.611
"81",80,0.619
"82",81,0.619
"83",82,0.602
"84",83,0.608
"85",84,0.601
"86",85,0.61
"87",86,0.622
"88",87,0.614
"89",88,0.615
"90",89,0.612
"91",90,0.611
"92",91,0.591
"93",92,0.6
"94",93,0.625
"95",94,0.618
"96",95,0.634
"97",96,0.636
"98",97,0.628
"99",98,0.655
"100",99,0.64
"101",100,0.621
