"","krok","proc_chorych"
"1",0,0.0576171875
"2",1,0.09375
"3",2,0.1298828125
"4",3,0.185546875
"5",4,0.21484375
"6",5,0.265625
"7",6,0.2958984375
"8",7,0.3359375
"9",8,0.3623046875
"10",9,0.3798828125
"11",10,0.380859375
"12",11,0.4228515625
"13",12,0.4453125
"14",13,0.4384765625
"15",14,0.4716796875
"16",15,0.46875
"17",16,0.474609375
"18",17,0.5009765625
"19",18,0.5078125
"20",19,0.4970703125
"21",20,0.5166015625
"22",21,0.49609375
"23",22,0.509765625
"24",23,0.521484375
"25",24,0.5244140625
"26",25,0.5390625
"27",26,0.5224609375
"28",27,0.5166015625
"29",28,0.5166015625
"30",29,0.525390625
"31",30,0.5205078125
"32",31,0.517578125
"33",32,0.5244140625
"34",33,0.533203125
"35",34,0.51953125
"36",35,0.529296875
"37",36,0.5400390625
"38",37,0.5380859375
"39",38,0.5283203125
"40",39,0.525390625
"41",40,0.521484375
"42",41,0.5126953125
"43",42,0.515625
"44",43,0.501953125
"45",44,0.5048828125
"46",45,0.5234375
"47",46,0.5458984375
"48",47,0.5185546875
"49",48,0.5263671875
"50",49,0.5107421875
"51",50,0.52734375
"52",51,0.52734375
"53",52,0.5302734375
"54",53,0.51953125
"55",54,0.5361328125
"56",55,0.52734375
"57",56,0.544921875
"58",57,0.541015625
"59",58,0.515625
"60",59,0.5390625
"61",60,0.5361328125
"62",61,0.521484375
"63",62,0.5224609375
"64",63,0.5283203125
"65",64,0.5126953125
"66",65,0.5263671875
"67",66,0.5205078125
"68",67,0.53125
"69",68,0.50390625
"70",69,0.49609375
"71",70,0.484375
"72",71,0.5048828125
"73",72,0.521484375
"74",73,0.521484375
"75",74,0.5224609375
"76",75,0.5478515625
"77",76,0.5419921875
"78",77,0.5439453125
"79",78,0.5166015625
"80",79,0.5263671875
"81",80,0.5244140625
"82",81,0.5517578125
"83",82,0.5234375
"84",83,0.515625
"85",84,0.509765625
"86",85,0.5244140625
"87",86,0.5390625
"88",87,0.552734375
"89",88,0.5361328125
"90",89,0.5283203125
"91",90,0.521484375
"92",91,0.5283203125
"93",92,0.525390625
"94",93,0.525390625
"95",94,0.5107421875
"96",95,0.5205078125
"97",96,0.537109375
"98",97,0.51953125
"99",98,0.5322265625
"100",99,0.5166015625
"101",100,0.53515625
