"","krok","proc_chorych"
"1",0,0.046875
"2",1,0.056640625
"3",2,0.0595703125
"4",3,0.0703125
"5",4,0.080078125
"6",5,0.072265625
"7",6,0.0830078125
"8",7,0.091796875
"9",8,0.09765625
"10",9,0.0966796875
"11",10,0.08203125
"12",11,0.091796875
"13",12,0.1064453125
"14",13,0.08984375
"15",14,0.0908203125
"16",15,0.0869140625
"17",16,0.0927734375
"18",17,0.0908203125
"19",18,0.0966796875
"20",19,0.1162109375
"21",20,0.099609375
"22",21,0.0859375
"23",22,0.0888671875
"24",23,0.1015625
"25",24,0.09765625
"26",25,0.099609375
"27",26,0.0986328125
"28",27,0.1083984375
"29",28,0.09765625
"30",29,0.0986328125
"31",30,0.103515625
"32",31,0.1044921875
"33",32,0.1005859375
"34",33,0.1015625
"35",34,0.1005859375
"36",35,0.10546875
"37",36,0.109375
"38",37,0.0947265625
"39",38,0.08203125
"40",39,0.0830078125
"41",40,0.0791015625
"42",41,0.0810546875
"43",42,0.0751953125
"44",43,0.0634765625
"45",44,0.0673828125
"46",45,0.072265625
"47",46,0.072265625
"48",47,0.06640625
"49",48,0.0712890625
"50",49,0.0634765625
"51",50,0.07421875
"52",51,0.083984375
"53",52,0.08203125
"54",53,0.07421875
"55",54,0.0830078125
"56",55,0.080078125
"57",56,0.087890625
"58",57,0.083984375
"59",58,0.080078125
"60",59,0.0849609375
"61",60,0.0908203125
"62",61,0.0888671875
"63",62,0.099609375
"64",63,0.111328125
"65",64,0.1015625
"66",65,0.1064453125
"67",66,0.1123046875
"68",67,0.0947265625
"69",68,0.1083984375
"70",69,0.1064453125
"71",70,0.1181640625
"72",71,0.107421875
"73",72,0.0947265625
"74",73,0.0869140625
"75",74,0.1005859375
"76",75,0.0966796875
"77",76,0.09375
"78",77,0.07421875
"79",78,0.0830078125
"80",79,0.0849609375
"81",80,0.0927734375
"82",81,0.0927734375
"83",82,0.0859375
"84",83,0.0771484375
"85",84,0.0849609375
"86",85,0.076171875
"87",86,0.0751953125
"88",87,0.080078125
"89",88,0.076171875
"90",89,0.0869140625
"91",90,0.0908203125
"92",91,0.0869140625
"93",92,0.0869140625
"94",93,0.0888671875
"95",94,0.103515625
"96",95,0.087890625
"97",96,0.087890625
"98",97,0.0966796875
"99",98,0.0927734375
"100",99,0.095703125
"101",100,0.09375
