"","krok","proc_chorych"
"1",0,0.09
"2",1,0.27
"3",2,0.38
"4",3,0.46
"5",4,0.53
"6",5,0.51
"7",6,0.54
"8",7,0.49
"9",8,0.51
"10",9,0.59
"11",10,0.53
"12",11,0.57
"13",12,0.55
"14",13,0.56
"15",14,0.59
"16",15,0.58
"17",16,0.6
"18",17,0.69
"19",18,0.59
"20",19,0.66
"21",20,0.63
"22",21,0.61
"23",22,0.66
"24",23,0.7
"25",24,0.74
"26",25,0.67
"27",26,0.68
"28",27,0.62
"29",28,0.59
"30",29,0.58
"31",30,0.59
"32",31,0.59
"33",32,0.6
"34",33,0.62
"35",34,0.61
"36",35,0.63
"37",36,0.61
"38",37,0.56
"39",38,0.56
"40",39,0.55
"41",40,0.57
"42",41,0.59
"43",42,0.56
"44",43,0.58
"45",44,0.53
"46",45,0.62
"47",46,0.66
"48",47,0.71
"49",48,0.71
"50",49,0.7
"51",50,0.69
"52",51,0.69
"53",52,0.65
"54",53,0.67
"55",54,0.65
"56",55,0.68
"57",56,0.66
"58",57,0.63
"59",58,0.64
"60",59,0.67
"61",60,0.68
"62",61,0.71
"63",62,0.68
"64",63,0.7
"65",64,0.67
"66",65,0.65
"67",66,0.68
"68",67,0.66
"69",68,0.66
"70",69,0.63
"71",70,0.61
"72",71,0.63
"73",72,0.67
"74",73,0.7
"75",74,0.7
"76",75,0.66
"77",76,0.6
"78",77,0.63
"79",78,0.63
"80",79,0.63
"81",80,0.6
"82",81,0.59
"83",82,0.55
"84",83,0.59
"85",84,0.59
"86",85,0.63
"87",86,0.62
"88",87,0.62
"89",88,0.67
"90",89,0.66
"91",90,0.57
"92",91,0.59
"93",92,0.61
"94",93,0.64
"95",94,0.63
"96",95,0.67
"97",96,0.68
"98",97,0.69
"99",98,0.67
"100",99,0.66
"101",100,0.67
