"","krok","proc_chorych"
"1",0,0.0439453125
"2",1,0.0478515625
"3",2,0.0400390625
"4",3,0.029296875
"5",4,0.0341796875
"6",5,0.02734375
"7",6,0.0234375
"8",7,0.01953125
"9",8,0.0224609375
"10",9,0.0244140625
"11",10,0.01953125
"12",11,0.0166015625
"13",12,0.013671875
"14",13,0.0107421875
"15",14,0.013671875
"16",15,0.009765625
"17",16,0.0087890625
"18",17,0.013671875
"19",18,0.009765625
"20",19,0.0087890625
"21",20,0.0087890625
"22",21,0.0087890625
"23",22,0.0078125
"24",23,0.0068359375
"25",24,0.0068359375
"26",25,0.00390625
"27",26,0.0029296875
"28",27,0.001953125
"29",28,0
"30",29,0
"31",30,0
"32",31,0
"33",32,0
"34",33,0
"35",34,0
"36",35,0
"37",36,0
"38",37,0
"39",38,0
"40",39,0
"41",40,0
"42",41,0
"43",42,0
"44",43,0
"45",44,0
"46",45,0
"47",46,0
"48",47,0
"49",48,0
"50",49,0
"51",50,0
"52",51,0
"53",52,0
"54",53,0
"55",54,0
"56",55,0
"57",56,0
"58",57,0
"59",58,0
"60",59,0
"61",60,0
"62",61,0
"63",62,0
"64",63,0
"65",64,0
"66",65,0
"67",66,0
"68",67,0
"69",68,0
"70",69,0
"71",70,0
"72",71,0
"73",72,0
"74",73,0
"75",74,0
"76",75,0
"77",76,0
"78",77,0
"79",78,0
"80",79,0
"81",80,0
"82",81,0
"83",82,0
"84",83,0
"85",84,0
"86",85,0
"87",86,0
"88",87,0
"89",88,0
"90",89,0
"91",90,0
"92",91,0
"93",92,0
"94",93,0
"95",94,0
"96",95,0
"97",96,0
"98",97,0
"99",98,0
"100",99,0
"101",100,0
