"","krok","proc_chorych"
"1",0,0.038
"2",1,0.348
"3",2,0.407
"4",3,0.39
"5",4,0.397
"6",5,0.422
"7",6,0.419
"8",7,0.415
"9",8,0.408
"10",9,0.387
"11",10,0.412
"12",11,0.411
"13",12,0.413
"14",13,0.435
"15",14,0.416
"16",15,0.405
"17",16,0.418
"18",17,0.432
"19",18,0.417
"20",19,0.413
"21",20,0.402
"22",21,0.421
"23",22,0.413
"24",23,0.424
"25",24,0.401
"26",25,0.4
"27",26,0.412
"28",27,0.411
"29",28,0.402
"30",29,0.378
"31",30,0.425
"32",31,0.425
"33",32,0.419
"34",33,0.41
"35",34,0.416
"36",35,0.415
"37",36,0.411
"38",37,0.416
"39",38,0.397
"40",39,0.423
"41",40,0.426
"42",41,0.426
"43",42,0.436
"44",43,0.421
"45",44,0.406
"46",45,0.421
"47",46,0.394
"48",47,0.375
"49",48,0.412
"50",49,0.415
"51",50,0.434
"52",51,0.413
"53",52,0.418
"54",53,0.382
"55",54,0.397
"56",55,0.413
"57",56,0.407
"58",57,0.415
"59",58,0.411
"60",59,0.406
"61",60,0.389
"62",61,0.417
"63",62,0.401
"64",63,0.397
"65",64,0.441
"66",65,0.435
"67",66,0.415
"68",67,0.405
"69",68,0.407
"70",69,0.406
"71",70,0.394
"72",71,0.396
"73",72,0.379
"74",73,0.39
"75",74,0.436
"76",75,0.41
"77",76,0.414
"78",77,0.414
"79",78,0.407
"80",79,0.409
"81",80,0.412
"82",81,0.406
"83",82,0.429
"84",83,0.433
"85",84,0.428
"86",85,0.413
"87",86,0.405
"88",87,0.404
"89",88,0.433
"90",89,0.414
"91",90,0.393
"92",91,0.429
"93",92,0.423
"94",93,0.404
"95",94,0.405
"96",95,0.427
"97",96,0.442
"98",97,0.414
"99",98,0.422
"100",99,0.401
"101",100,0.376
